,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3911031486275765,0.1192433165477791,3.2798747967637,0.0010385316403619955,0.15739054095332516,0.6248157563018278,2.840867042541504
X2,0.1,0.07129867662890037,0.26050733346415345,0.2736916296397133,0.7843216108190335,-0.4392863186968357,0.5818836719546364,2.840867042541504
X3,-0.5,-0.6116984112247256,0.1910931184928838,-3.201048871090064,0.001369283057969411,-0.986234044118512,-0.23716277833093907,2.840867042541504
X4,-0.3,-0.2152704938465801,0.15574886525379364,-1.3821641236088342,0.16692131310389136,-0.5205326627848665,0.0899916750917063,2.840867042541504
X5,0.4,0.29853852238052087,0.14841458878136504,2.0115173638375192,0.044270838126791646,0.0076512712942414796,0.5894257734668003,2.840867042541504
X6,-0.2,-0.12065450993504306,0.07797849181571558,-1.5472793474921591,0.12179589957684035,-0.27348954666814024,0.03218052679805411,2.840867042541504
X7,-0.25,-0.21848233276872117,0.05323297636119847,-4.10426671028624,4.055993263136497e-05,-0.32281705004952116,-0.11414761548792117,2.840867042541504
X8,0.35,-0.0005816004060717784,0.2746202030294952,-0.002117835467514065,0.9983102130413296,-0.5388273120165733,0.5376641112044297,2.840867042541504
X9,-0.1,-0.10472227454573044,0.19616491556593668,-0.5338481361134645,0.593446607119388,-0.489198447118006,0.27975389802654504,2.840867042541504
X10,0.5,0.21823082290547632,0.13731041599301874,1.5893246067841773,0.11198712611266816,-0.05089264926586465,0.48735429507681727,2.840867042541504
