,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-1.094931151274263,0.3588299626228637,-3.0513927634996687,0.002277823978321722,-1.7982249601364213,-0.39163734241210457,66.80031418800354,54
X2,0.1,-0.37004738650925995,0.6154167254208804,-0.6012956281878533,0.5476431008988152,-1.5762420133320705,0.8361472403135506,66.80031418800354,54
X3,-0.5,-0.3030244475247704,0.43875411393701974,-0.6906475355995582,0.489787066951347,-1.1629667156932273,0.5569178206436866,66.80031418800354,54
X4,-0.3,-0.2786234908789365,0.41554013563230824,-0.6705092167690806,0.5025332329815562,-1.0930671972733779,0.535820215515505,66.80031418800354,54
X5,0.4,0.5574540470467335,0.4231038559766167,1.3175347829435566,0.18765942986420447,-0.2718142789286201,1.3867223730220872,66.80031418800354,54
X6,-0.2,-0.09377927059854758,0.2178849373630903,-0.43040731375694347,0.6668993760384933,-0.5208259039724595,0.3332673627753644,66.80031418800354,54
X7,-0.25,-0.17849348293358744,0.14414736629358668,-1.2382708579638397,0.2156156456313063,-0.46101713156383073,0.10403016569665588,66.80031418800354,54
X8,0.35,0.4160299949074613,0.7449948266367293,0.5584334011896753,0.5765484699742927,-1.0441330454867692,1.8761930353016918,66.80031418800354,54
X9,-0.1,0.6273669860014357,0.5352540200584375,1.1720920581464136,0.2411600981161286,-0.4217116241683796,1.676445596171251,66.80031418800354,54
X10,0.5,0.5094786767446369,0.36381278933520406,1.4003869343780035,0.16139748044089453,-0.20358129309194706,1.2225386465812207,66.80031418800354,54
