,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,-0.39684621161347244,-1.324891679021258,0.005140831580851935,0.47350128237446476,-2.2529371464290433,-2.798074109487792,7.8649821281433105,23
X2,0.1,2.7479146472412723,0.3160136630116678,0.7989642742335388,1.2407885982750728,-2.115887321217937,0.25468775539280875,7.8649821281433105,23
X3,-0.5,1.444033158570248,0.12470052048462575,0.853031669475613,0.6731412608015362,-1.1946321176009966,0.18525163698350602,7.8649821281433105,23
X4,-0.3,1.132191219045079,-0.06925076084261696,0.9100529551851151,0.6129918610177002,-1.2706927407303128,-0.11297174603206898,7.8649821281433105,23
X5,0.4,1.2140668618210169,-0.0005109594042517151,0.9993421162533329,0.6196939439832918,-1.21508878062952,-0.000824535093835759,7.8649821281433105,23
X6,-0.2,0.35052294027891717,-0.3079587979467693,0.35933334091773594,0.3359662413318237,-0.9664405361724557,-0.9166361379821126,7.8649821281433105,23
X7,-0.25,0.4264670341962296,-0.03683043520051983,0.8761828758472175,0.23638060158081955,-0.5001279045972693,-0.1558098886042785,7.8649821281433105,23
X8,0.35,2.441654379219111,0.043662335250156545,0.9715321149522127,1.2234878007805015,-2.354329708718798,0.03568677613483597,7.8649821281433105,23
X9,-0.1,1.500336369625154,0.005726669980060164,0.9940081844798485,0.7625699755939873,-1.4888830296650335,0.007509697684595435,7.8649821281433105,23
X10,0.5,1.1748644923225229,0.11060595178729547,0.8385921872894726,0.5429990247449583,-0.9536525887479319,0.20369456803213612,7.8649821281433105,23
