,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.41025883440025973,0.11190101539088898,3.6662655201756387,0.0002461183812084956,0.1909368726706714,0.6295807961298481,28.560609102249146
X2,0.1,0.024858980197400668,0.24966599652798954,0.09956894628465666,0.9206865485519282,-0.4644773850215838,0.5141953454163851,28.560609102249146
X3,-0.5,-0.4379149041428456,0.1650228298989127,-2.653662553303062,0.00796234091325607,-0.7613537099228382,-0.11447609836285305,28.560609102249146
X4,-0.3,-0.34576675663003553,0.14568161116397566,-2.3734413277517157,0.017623192698070188,-0.631297469973426,-0.06023604328664517,28.560609102249146
X5,0.4,0.21453130906377554,0.145791643958382,1.4714924891375538,0.14115797725826118,-0.07121506459547072,0.5002776827230218,28.560609102249146
X6,-0.2,-0.3728466764990425,0.07337323759581672,-5.081507763810328,3.74450705677542e-07,-0.5166555807502898,-0.22903777224779517,28.560609102249146
X7,-0.25,-0.16489885366909293,0.050840605203053585,-3.2434478899395316,0.0011809241028860624,-0.26454460960529064,-0.06525309773289521,28.560609102249146
X8,0.35,0.018415233989370193,0.25058038079813044,0.07349032646017747,0.9414159416270611,-0.4727132914812568,0.5095437594599972,28.560609102249146
X9,-0.1,-0.29239192993336455,0.18452619913374183,-1.584555100067082,0.11306745327493212,-0.6540566372923298,0.06927277742560062,28.560609102249146
X10,0.5,0.383253053766379,0.1249620125994582,3.066956475763745,0.0021625034243367147,0.13833200770389453,0.6281740998288635,28.560609102249146
