,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,203.57954912734922,1.8280459229286579,111.36457053617148,0.0,199.99664492806227,207.16245332663618,22.810121059417725,6
X2,0.1,-0.15135655344780602,4.782958121328935,-0.03164496732113387,0.9747551825943321,-9.525782284760151,9.223069177864538,22.810121059417725,6
X3,-0.5,-0.24423049789766568,2.986943596812375,-0.08176602268563259,0.9348327755396629,-6.098532417680436,5.610071421885105,22.810121059417725,6
X4,-0.3,-0.18048921986464342,2.6618378416944912,-0.06780624162655466,0.9459398751008236,-5.397595563423545,5.036617123694258,22.810121059417725,6
X5,0.4,0.2539010468251083,2.546700304611958,0.09969804706321553,0.9205840510365229,-4.737539869003363,5.24534196265358,22.810121059417725,6
X6,-0.2,-0.1545447648908061,1.3612292700250843,-0.11353323668095838,0.9096078143608063,-2.8225051298862507,2.513415600104638,22.810121059417725,6
X7,-0.25,-0.22192862868287286,0.899781122685213,-0.24664734910260416,0.8051811570584914,-1.9854672370254738,1.5416099796597282,22.810121059417725,6
X8,0.35,0.39002128303970857,4.125758671313764,0.0945332274889249,0.9246855889017073,-7.6963171854231005,8.476359751502518,22.810121059417725,6
X9,-0.1,-0.07165391989884679,3.0542604759170384,-0.023460317305560776,0.9812830919683172,-6.057894499319109,5.914586659521416,22.810121059417725,6
X10,0.5,0.34331428286035387,2.1519069190381073,0.15953955992381577,0.8732437931217941,-3.8743458098052517,4.5609743755259595,22.810121059417725,6
