,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,1.731371455468676,4.350285819153657,0.39799027637349865,0.6906373533211992,-6.795032139783003,10.257775050720355,28.43602204322815
X2,0.1,0.1204018056169022,10.481329739998648,0.011487264364694792,0.990834690689483,-20.422627156909808,20.66343076814361,28.43602204322815
X3,-0.5,-0.8026324976535298,5.082930939235502,-0.1579074174425533,0.8745297531250347,-10.764994153041302,9.159729157734242,28.43602204322815
X4,-0.3,-0.15923069322333944,6.052121670410305,-0.0263098962471031,0.9790101615809594,-12.021171290847402,11.702709904400724,28.43602204322815
X5,0.4,0.41089387780293635,5.512109552238567,0.07454385184272416,0.9405776494806619,-10.392642408640775,11.214430164246647,28.43602204322815
X6,-0.2,-0.17405518897221192,2.8957773829910605,-0.060106550315145287,0.9520707730008964,-5.849674611648903,5.501564233704479,28.43602204322815
X7,-0.25,-0.1286187346649617,1.3396266821553777,-0.09601087853671442,0.923511932656291,-2.7542388051289444,2.497001335799021,28.43602204322815
X8,0.35,0.5828178093039921,9.999367573334839,0.05828546705875514,0.9535212434417563,-19.01558265719965,20.181218275807637,28.43602204322815
X9,-0.1,-0.05383442122949749,6.946066529320731,-0.007750346329429997,0.9938161802310798,-13.667874760303075,13.56020591784408,28.43602204322815
X10,0.5,0.5522342026145838,4.658565768413118,0.11854167786123054,0.9056384737197983,-8.578386995107467,9.682855400336633,28.43602204322815
