,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,-7.461699606271118,-24.259813021834148,0.004646406774548619,8.570623447962834,-41.05792643739718,-2.8305773983805698,91.44642758369446,78
X2,0.1,39.397803764977105,1.518620936837861,0.9373688761600483,19.326468663781192,-36.36056189130138,0.07857725915980893,91.44642758369446,78
X3,-0.5,28.36883652153864,1.4024471252030533,0.9188104181638764,13.758614646154514,-25.563942271132532,0.1019322919691651,91.44642758369446,78
X4,-0.3,22.975684658696956,-0.2858562341639626,0.9807843377976438,11.86835109872473,-23.54739712702488,-0.024085589631290757,91.44642758369446,78
X5,0.4,25.000579558796574,0.3732825979497024,0.9763001675573524,12.565178217991182,-24.254014362897166,0.02970770421825181,91.44642758369446,78
X6,-0.2,10.905605243643977,-0.15723611867835255,0.9777762358522484,5.644410490357133,-11.220077481000681,-0.02785696025244328,91.44642758369446,78
X7,-0.25,7.224558631245883,-0.4229598826765908,0.9136789055764271,3.9018668271062498,-8.070478396599064,-0.10839936405268641,91.44642758369446,78
X8,0.35,38.08615404950854,-1.5555364042164646,0.9386960866587336,20.225723765194157,-41.197226857941466,-0.07690881286994242,91.44642758369446,78
X9,-0.1,28.206920695328336,-0.47918130294627315,0.9738820611445917,14.636035150785732,-29.16528330122088,-0.032739830016092056,91.44642758369446,78
X10,0.5,21.640060396943422,1.0525463358783647,0.9201823061511752,10.504026635726502,-19.534967725186693,0.10020408100436677,91.44642758369446,78
