,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-88.51811960403157,7.852733178201948,-11.27226885153122,1.798741563720591e-29,-103.90919393491298,-73.12704527315016,53.5933780670166,68
X2,0.1,2.724597389535097,5.722775277522481,0.4760972181166332,0.6340051188000946,-8.491836134498975,13.941030913569168,53.5933780670166,68
X3,-0.5,2.3230593927794367,7.764527480238718,0.29918876566433567,0.7647960206400589,-12.895134945499164,17.54125373105804,53.5933780670166,68
X4,-0.3,2.2691678697987867,7.2186017718982525,0.3143500558006362,0.7532551845114628,-11.879031733458,16.417367473055574,53.5933780670166,68
X5,0.4,-1.0678584716711117,8.516312784050607,-0.1253897665279512,0.9002149893025754,-17.759524941150076,15.623807997807852,53.5933780670166,68
X6,-0.2,1.945735366565611,2.160101293984324,0.9007611689249473,0.3677153178012942,-2.2879854059970812,6.179456139128303,53.5933780670166,68
X7,-0.25,1.286584185037986,1.2365852042510599,1.040433106117591,0.29813872747120596,-1.1370782982267384,3.7102466683027107,53.5933780670166,68
X8,0.35,-0.6601835320024769,14.046572156978167,-0.046999618456699824,0.9625135316216131,-28.190959283082034,26.87059221907708,53.5933780670166,68
X9,-0.1,-0.40192447705392564,5.723033329029063,-0.07022927422338004,0.944011174382512,-11.618863772751045,10.815014818643192,53.5933780670166,68
X10,0.5,-0.6545044163660415,5.64103587656468,-0.11602557237494941,0.9076322748390746,-11.710731657141258,10.401722824409175,53.5933780670166,68
