,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.7673260527103369,0.42936145417095534,-1.7871330676200314,0.0739159840602376,-1.6088590458730594,0.0742069404523854,9.254239797592163,125
X2,0.1,-0.07349836317455215,1.5844217428747274,-0.04638813087808232,0.9630008965172107,-3.1789079400262743,3.03191121367717,9.254239797592163,125
X3,-0.5,-0.16143480374040928,0.6086071911625555,-0.2652528693130262,0.7908146692081014,-1.354282988560136,1.0314133810793176,9.254239797592163,125
X4,-0.3,-0.15047062123423194,0.5664253413512478,-0.26564952209813497,0.7905091423243544,-1.260643898970389,0.9597026565019251,9.254239797592163,125
X5,0.4,0.18442459072394188,0.5288728655464107,0.3487125219279337,0.7273051425506705,-0.8521471863238634,1.2209963677717472,9.254239797592163,125
X6,-0.2,-0.2705794821934086,0.320281081914007,-0.8448188090798854,0.3982120112395491,-0.8983188726259135,0.3571599082390962,9.254239797592163,125
X7,-0.25,-0.033087822298367944,0.25012147107237626,-0.13228701301214363,0.8947572792120327,-0.5233169012272668,0.45714125663053096,9.254239797592163,125
X8,0.35,0.2529743467171259,0.9073226508657224,0.2788140982436075,0.7803874945001812,-1.525345385364259,2.0312940787985108,9.254239797592163,125
X9,-0.1,0.1063046396802781,0.639346364121683,0.16627081288921786,0.8679438342412658,-1.1467912175291124,1.3594004968896685,9.254239797592163,125
X10,0.5,0.07831517988608669,0.5046767836722414,0.15517888363366422,0.876680295041065,-0.9108331477472943,1.0674635075194676,9.254239797592163,125
