,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3974520377910726,5.109012610405304,0.07779429570825472,0.9379916840644023,-9.61602875414935,10.410932829731495,56.60603308677673
X2,0.1,-0.10999566454697092,10.288482948398883,-0.01069114514731141,0.9914698628499111,-20.27505185802264,20.055060528928696,56.60603308677673
X3,-0.5,-0.42570446549883884,6.8485287632777805,-0.062159987964348136,0.9504354258201165,-13.848574294487811,12.997165363490133,56.60603308677673
X4,-0.3,-0.4290159961483514,6.354742334834115,-0.06751115521972623,0.9461747817063743,-12.884082201699163,12.026050209402461,56.60603308677673
X5,0.4,0.41164228237311673,6.357391648252147,0.06475018453303731,0.9483729051459243,-12.048616482101753,12.871901046847988,56.60603308677673
X6,-0.2,-0.24682749293511075,3.1573272874628446,-0.0781760870706108,0.9376879835445322,-6.435075312579938,5.941420326709716,56.60603308677673
X7,-0.25,-0.203625525881526,2.1071855970270006,-0.09663388273383154,0.9230171478731265,-4.333633437372954,3.926382385609902,56.60603308677673
X8,0.35,0.8331289105497954,10.963690976364846,0.0759898206129511,0.9394271967559563,-20.655310710250156,22.321568531349747,56.60603308677673
X9,-0.1,-0.4377929901010542,7.753053772695218,-0.056467168026472093,0.9549696498968065,-15.633499274647864,14.757913294445757,56.60603308677673
X10,0.5,0.5052005198709657,5.5093003732252335,0.09169957810363735,0.9269367326053779,-10.292829876837056,11.303230916578988,56.60603308677673
