,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.2183422443051759,-0.6700775746702817,0.13933445269841807,0.45328374346439915,-1.5584973936457394,-1.478274004597982,12.123741388320923,124
X2,0.1,1.6134941295605687,-0.07569853241341006,0.9300096256766939,0.8618488206793485,-1.7648911943873888,-0.08783272726850287,12.123741388320923,124
X3,-0.5,1.156604453677654,-0.18067610677083099,0.791159635303364,0.6822985322426763,-1.5179566672193159,-0.2648050644004157,12.123741388320923,124
X4,-0.3,0.8855073424723015,-0.3058915394791996,0.6148092154749243,0.60786773734186,-1.4972904214307008,-0.5032205538935662,12.123741388320923,124
X5,0.4,1.3627130058339618,0.030663760649120166,0.9640129733864687,0.6796294448188036,-1.3013854845357213,0.04511835218866282,12.123741388320923,124
X6,-0.2,0.7507965689767577,0.05044002250534691,0.8877454645702906,0.3573313318364066,-0.6499165239660638,0.1411575700516499,12.123741388320923,124
X7,-0.25,0.3748020720378187,-0.03218708446407655,0.876817041165107,0.20765134283175365,-0.43917624096597174,-0.15500542411688448,12.123741388320923,124
X8,0.35,2.348101666730183,-0.02223681554694858,0.9853301419433594,1.2093785815847287,-2.39257529782408,-0.018386976489868218,12.123741388320923,124
X9,-0.1,1.4641477803659222,0.007442978039666652,0.9920098288398721,0.743230387051117,-1.4492618242865887,0.010014361857832312,12.123741388320923,124
X10,0.5,1.2130944569501165,0.12843666269172593,0.8164731186215017,0.5534069984236397,-0.9562211315666647,0.2320835534381987,12.123741388320923,124
