,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.008563613150108082,0.10471892772805752,-0.08177712793571336,0.9348239444065757,-0.21380894161570263,0.19668171531548645,11.014837741851807,11
X2,0.1,-0.17600543732893686,0.21027134978025813,-0.8370395563298068,0.4025703338014377,-0.5881297131296508,0.236118838471777,11.014837741851807,11
X3,-0.5,-0.5430976344202599,0.1510680800759802,-3.595052205251481,0.0003243265343811241,-0.8391856329182984,-0.24700963592222147,11.014837741851807,11
X4,-0.3,-0.2187083786210408,0.13151054771892234,-1.6630481920620277,0.09630278915532424,-0.4764643177704107,0.039047560528329084,11.014837741851807,11
X5,0.4,0.3234776849683613,0.13363527309293327,2.420601069475175,0.015494871247366333,0.06155736057604344,0.5853980093606792,11.014837741851807,11
X6,-0.2,-0.12435487058427323,0.06541800280513566,-1.9009273480068811,0.05731152940942084,-0.25257180103423815,0.003862059865691672,11.014837741851807,11
X7,-0.25,-0.17373906994530045,0.04399233660539398,-3.949303068480295,7.837906375745974e-05,-0.25996246596775485,-0.08751567392284604,11.014837741851807,11
X8,0.35,0.5589741970172404,0.2230485845092097,2.5060647582552145,0.012208325798682243,0.12180700112823167,0.996141392906249,11.014837741851807,11
X9,-0.1,-0.019667235350923924,0.16214999333386912,-0.12129038642899484,0.903461034319649,-0.33747538488554735,0.29814091418369953,11.014837741851807,11
X10,0.5,0.40304809090076965,0.1109893350493967,3.6314127904396383,0.00028187391080405596,0.18551298982001388,0.6205831919815255,11.014837741851807,11
