,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-310.4682723547261,1.533070931561964,-202.51396459419303,0.0,-313.473036190034,-307.46350851941816,105.09455585479736,81
X2,0.1,0.1342200905358655,3.2540922460271573,0.04124655368935271,0.9670993407516805,-6.243683564356505,6.512123745428237,105.09455585479736,81
X3,-0.5,-0.37213890002382377,2.227025706661663,-0.16710130417922486,0.867290339856999,-4.737029112155244,3.992751312107596,105.09455585479736,81
X4,-0.3,-0.09615965280935453,1.8239781211899526,-0.05271974027112811,0.957955210434576,-3.671091107129299,3.4787718015105895,105.09455585479736,81
X5,0.4,0.3710692780024999,1.6765131467112613,0.221333950604807,0.8248324166786606,-2.9148361350782905,3.6569746910832905,105.09455585479736,81
X6,-0.2,-0.12338626899132106,0.9196397233082609,-0.13416805066603488,0.8932696893276928,-1.9258470196454733,1.6790744816628314,105.09455585479736,81
X7,-0.25,-0.20011940192392158,0.5628619214507574,-0.3555390661498661,0.7221857835600564,-1.303308504938234,0.9030697010903908,105.09455585479736,81
X8,0.35,0.2633535893283241,3.4530838901448755,0.0762662007951608,0.9392073153588697,-6.504566524335586,7.031273702992235,105.09455585479736,81
X9,-0.1,-0.2276218775880157,2.6902954447278673,-0.08460850574388883,0.9325726367132017,-5.5005040986186255,5.045260343442594,105.09455585479736,81
X10,0.5,0.4695759060847786,1.8307306465213802,0.25649644691152806,0.7975675236531581,-3.118590254793852,4.057742066963409,105.09455585479736,81
