,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6669865583057497,0.4991571660046791,-1.3362255492481447,0.1814755625651111,-1.6453166340169445,0.3113435174054451,7.787484884262085
X2,0.1,-0.18109626288992306,0.9696820126923671,-0.1867584017435787,0.8518500635918436,-2.0816380992145054,1.7194455734346594,7.787484884262085
X3,-0.5,-0.3309023982271315,0.6382318217412652,-0.5184674078524356,0.6041321942130903,-1.5818137924944287,0.9200089960401656,7.787484884262085
X4,-0.3,-0.5247855497855863,0.6059421834399837,-0.8660653840046842,0.3864543068973837,-1.7124104154093507,0.6628393158381779,7.787484884262085
X5,0.4,0.10835770471033132,0.6383104206722707,0.16975706678297467,0.8652011925136305,-1.1427077406321753,1.3594231500528378,7.787484884262085
X6,-0.2,-0.1012060737651439,0.29641479950631755,-0.3414339430207393,0.7327769258237758,-0.682168409864744,0.47975626233445623,7.787484884262085
X7,-0.25,-0.18615985556546344,0.2179355270404484,-0.8541969182055963,0.39299589046423133,-0.6133056428857688,0.240985931754842,7.787484884262085
X8,0.35,0.018304433934267617,0.9291825559292012,0.019699502339411458,0.9842830877791734,-1.8028599251149533,1.8394687929834883,7.787484884262085
X9,-0.1,-0.037855210402118075,0.7250000242142641,-0.052214081569368985,0.9583581127695571,-1.458829157861204,1.3831187370569678,7.787484884262085
X10,0.5,0.05243278119561373,0.48942037175323555,0.10713240441501319,0.9146839400897808,-0.9068135283073449,1.0116790906985722,7.787484884262085
