,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-20.981077788981167,1.3712683665983545,-15.30048989683034,7.588328041103346e-53,-23.668714421852744,-18.29344115610959,34.771825075149536
X2,0.1,0.4483711375124418,1.5260881541756188,0.2938042185083656,0.7689075113835816,-2.542706705498221,3.4394489805231045,34.771825075149536
X3,-0.5,-4.6377454120562565,1.2037131357754824,-3.8528659979010915,0.00011674328751064827,-6.996979824503314,-2.278510999609199,34.771825075149536
X4,-0.3,-4.570361534941003,1.5723797638199455,-2.9066524767768245,0.003653188072750255,-7.652169266356598,-1.4885538035254071,34.771825075149536
X5,0.4,-4.025058225130775,1.2593519928635992,-3.1961343992304543,0.0013928221677669474,-6.493342794471687,-1.5567736557898635,34.771825075149536
X6,-0.2,10.391131097965134,1.0245707611837762,10.141936010314556,3.598951598683067e-24,8.383009290592335,12.399252905337933,34.771825075149536
X7,-0.25,31.75780392512976,1.3695911267522705,23.18779912106868,6.045674999134888e-119,29.073454621975873,34.442153228283644,34.771825075149536
X8,0.35,1.5138677778049807,2.5246912384444204,0.599624918387147,0.5487562364674501,-3.434436160661499,6.4621717162714605,34.771825075149536
X9,-0.1,-4.379481428314476,1.8459545414539,-2.3724752316300997,0.017669347761093523,-7.997485875200628,-0.761476981428324,34.771825075149536
X10,0.5,-1.7474171665811122,1.1467575900929328,-1.5237894928077191,0.12756130513000666,-3.995020759890017,0.5001864267277927,34.771825075149536
