,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,0.34708842594100264,0.4719253449400046,0.7354731625722023,0.46205137867309964,-0.5778682608289886,1.2720451127109937,2.4199259281158447,6
X2,0.1,-0.6862492361140212,0.7431055497538225,-0.9234882397814997,0.35575282619054516,-2.1427093618317223,0.7702108896036798,2.4199259281158447,6
X3,-0.5,-0.7294822065163329,0.593916726467448,-1.2282567134541127,0.2193506148829596,-1.8935376093903782,0.4345731963577124,2.4199259281158447,6
X4,-0.3,-0.6004187721908834,0.5565157974805179,-1.07888899993338,0.28063721311030665,-1.6911697006839892,0.4903321563022225,2.4199259281158447,6
X5,0.4,0.09554914777076073,0.552446665661277,0.1729563299226156,0.862685753896488,-0.9872264288453784,1.1783247243868997,2.4199259281158447,6
X6,-0.2,-0.45400958870448754,0.27534844693085286,-1.648854728490628,0.09917739968803205,-0.9936826321448697,0.0856634547358946,2.4199259281158447,6
X7,-0.25,-0.40930599720999766,0.1903185506731279,-2.150636371296147,0.03150491218293164,-0.782323505061504,-0.036288489358491216,2.4199259281158447,6
X8,0.35,0.9501947601422539,1.008332156508172,0.9423430106927797,0.34601705430672436,-1.0260999666561288,2.926489486940637,2.4199259281158447,6
X9,-0.1,0.43104950731250047,0.660011013732619,0.6530944156139878,0.5136954122093622,-0.8625483192069383,1.7246473338319392,2.4199259281158447,6
X10,0.5,0.05049150240169349,0.4954304680897012,0.10191440707387348,0.9188246143164293,-0.9205343795572696,1.0215173843606566,2.4199259281158447,6
