,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,256.28032246525595,0.39883697355746855,642.5691183526354,0.0,255.49861635521435,257.0620285752975,30.046088933944702,22
X2,0.1,0.03659557389965704,0.9031693920277524,0.040519059018922714,0.9676793126183152,-1.7335839203766246,1.8067750681759387,30.046088933944702,22
X3,-0.5,-0.09066073712282906,0.5696967559687015,-0.15913858763101305,0.8735596870541925,-1.207245869738269,1.0259243954926112,30.046088933944702,22
X4,-0.3,-0.0611173381960688,0.4992627914557206,-0.12241516740686106,0.9025702269974538,-1.039654435988789,0.9174197595966512,30.046088933944702,22
X5,0.4,0.042947695973292094,0.49190269739902254,0.08730933211056109,0.9304256363979999,-0.9211638824316858,1.00705927437827,30.046088933944702,22
X6,-0.2,-0.03995595887919961,0.2514720650564583,-0.15888826009453197,0.8737569102806821,-0.5328321533955158,0.45292023563711664,30.046088933944702,22
X7,-0.25,-0.03735026510892042,0.1966467983624368,-0.18993579056436355,0.849359446117871,-0.42277091061455546,0.3480703803967146,30.046088933944702,22
X8,0.35,0.03593088147278043,0.867501434043889,0.04141881507363895,0.966962013407406,-1.6643406992016165,1.7362024621471772,30.046088933944702,22
X9,-0.1,-0.0005243576189447841,0.6512865319442996,-0.0008051104901239215,0.9993576148395891,-1.2770225139146223,1.2759737986767326,30.046088933944702,22
X10,0.5,0.07183998233543296,0.45009707097818097,0.1596099751978068,0.8731883206555654,-0.8103340732872465,0.9540140379581125,30.046088933944702,22
