,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,86.64238087470184,2.249360868553923,38.51866638473302,0.0,82.23371454932742,91.05104720007627,53.83586311340332,41
X2,0.1,-0.03963245160147846,4.556049837703106,-0.008698862614167283,0.9930593993565067,-8.969326115705408,8.89006121250245,53.83586311340332,41
X3,-0.5,-0.33036524117741545,2.9064946241947713,-0.11366449413920432,0.9095037596298279,-6.026990070792697,5.366259588437866,53.83586311340332,41
X4,-0.3,-0.2493569385253591,2.5055779316668354,-0.0995207274832096,0.9207248314425569,-5.160199483786817,4.661485606736099,53.83586311340332,41
X5,0.4,0.22896569867382022,1.5735609097678,0.14550799861163757,0.8843098009825628,-2.8551570362783165,3.313088433625957,53.83586311340332,41
X6,-0.2,-0.14110602215822082,1.1795284619645712,-0.11962917954790238,0.9047769037743,-2.4529393445841494,2.170727300267708,53.83586311340332,41
X7,-0.25,-0.19362715265599034,0.5899537279440931,-0.3282073550594453,0.742754887064629,-1.3499152210922067,0.9626609157802262,53.83586311340332,41
X8,0.35,0.26015711284886006,4.1469929962861345,0.0627339166190648,0.949978389018463,-7.867799868124097,8.388114093821818,53.83586311340332,41
X9,-0.1,-0.16827572532606508,2.4296544159257802,-0.06925911941346867,0.9447833655444356,-4.930310912981621,4.593759462329491,53.83586311340332,41
X10,0.5,0.5159461243235424,1.5373913668363481,0.33559842695439285,0.7371737103856919,-2.497285608586494,3.529177857233579,53.83586311340332,41
