,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.4151855301450185,2.7128596318696303,0.1530434989217941,0.8783639721478075,-4.9019216853727094,5.732292745662747,20.792639017105103
X2,0.1,0.06939959077234198,3.433164400472626,0.020214467668017325,0.9838722867139953,-6.6594790402355875,6.798278221780271,20.792639017105103
X3,-0.5,-0.2734975540690388,2.0956528011499493,-0.13050709254842321,0.8961652430932924,-4.380901600822098,3.83390649268402,20.792639017105103
X4,-0.3,-0.30674468416953016,2.2361979325278294,-0.1371724209684702,0.8908945096988315,-4.689612128798505,4.0761227604594445,20.792639017105103
X5,0.4,0.37575152036180093,1.8817115250035679,0.19968603867752177,0.8417261333897628,-3.312335327030292,4.063838367753894,20.792639017105103
X6,-0.2,-0.2271524274439388,1.0838258966947565,-0.20958387148403126,0.8339924687637595,-2.3514121672333803,1.897107312345503,20.792639017105103
X7,-0.25,-0.13922231394635842,0.7657628395865601,-0.18180865765375265,0.8557328899363259,-1.640089912073791,1.3616452841810742,20.792639017105103
X8,0.35,0.15692063878409876,4.435088747181153,0.035381623171314026,0.9717754381214734,-8.535693642496062,8.84953492006426,20.792639017105103
X9,-0.1,-0.2973143576286037,3.2775250774153353,-0.09071306873510379,0.9277205860990595,-6.721145518459874,6.126516803202666,20.792639017105103
X10,0.5,0.3722142340175234,2.4066392338576548,0.15466141695899016,0.8770882487201412,-4.344712025331061,5.0891404933661075,20.792639017105103
