,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.5737126382829563,-0.24774374450762915,0.554448564868318,0.4191180974704563,-1.0692001272982146,-0.5911072463891699,15.75938367843628,81
X2,0.1,1.7344330960066616,-0.1267722619532752,0.8937987484722731,0.9496120122410089,-1.987977619913212,-0.13349900835195075,15.75938367843628,81
X3,-0.5,0.9369388277527314,-0.20678515206008372,0.7230681743746676,0.5835433609050039,-1.3505091318728988,-0.3543612453055509,15.75938367843628,81
X4,-0.3,0.9552476788739142,-0.127829045751288,0.8170640442685317,0.5526003154268151,-1.2109057703764903,-0.23132278824805944,15.75938367843628,81
X5,0.4,0.9264246048792024,-0.23043023314263333,0.6962415338692425,0.5902429014113707,-1.387285071164469,-0.39039899097750375,15.75938367843628,81
X6,-0.2,0.4511351558139226,-0.07018828173542135,0.7918728651134128,0.2659862311498293,-0.5915117192847653,-0.2638793798912264,15.75938367843628,81
X7,-0.25,0.29564041289841597,-0.09116217722072854,0.644133623806229,0.1973518850954122,-0.4779647673398731,-0.46192706584310084,15.75938367843628,81
X8,0.35,2.0402201383526815,-0.0427323609237896,0.9679263294701538,1.0627503868828565,-2.1256848602002605,-0.040209217000736645,15.75938367843628,81
X9,-0.1,1.278950937790292,0.015377990471901267,0.9809696733970817,0.6446919164425421,-1.2481949568464892,0.023853239166946844,15.75938367843628,81
X10,0.5,1.1964404741152894,0.16350508071099373,0.7563738936343464,0.527017533691586,-0.8694303126933021,0.31024599801394454,15.75938367843628,81
