,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,965.8027746270033,963.3497917279668,0.0,1.2515448748223978,960.8968088289304,769.7285260064465,260.73789381980896,68
X2,0.1,1.4637746780143304,0.060979504180331635,0.9321026829425546,0.7157249693535181,-1.3418156696536672,0.08519963224897917,260.73789381980896,68
X3,-0.5,4.806901803966928,-0.47715891602943966,0.8595179701385709,2.6959988652834275,-5.761219636025808,-0.1769878029897748,260.73789381980896,68
X4,-0.3,1.208280787348135,-0.4436306691737911,0.5986380909916746,0.8428274481173768,-2.0955421256957174,-0.5263600161156696,260.73789381980896,68
X5,0.4,1.1765004604349614,0.3206957026689185,0.4626700891957437,0.4366431004681937,-0.5351090550971243,0.73445727717912,260.73789381980896,68
X6,-0.2,0.5960325727964142,-0.21193409196483104,0.6071755634019073,0.41223546185605714,-1.0199007567260763,-0.5141093175502534,260.73789381980896,68
X7,-0.25,0.3794702472252346,-0.24432978866555863,0.4426784848342976,0.3182711702310824,-0.8681298245563519,-0.7676780416151476,260.73789381980896,68
X8,0.35,1.9121517576976717,0.23716562583672046,0.7813836297709332,0.8546004578966507,-1.4378205060242306,0.2775163804854895,260.73789381980896,68
X9,-0.1,0.9935178870269232,-0.0749143815883906,0.8906947334185729,0.5451285169601655,-1.1433466502037044,-0.13742517453708053,260.73789381980896,68
X10,0.5,1.663998883369669,0.40845405871928203,0.523723790919483,0.640595860255794,-0.8470907659311051,0.6376158262343185,260.73789381980896,68
