,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.3049470114909515,0.16655626766861062,1.830894842682778,0.06711624027118716,-0.021497277113889268,0.6313913000957923,78.08143091201782
X2,0.1,-0.1096587554618801,0.3756990466995197,-0.2918792486305776,0.7703789501656919,-0.8460153618272576,0.6266978509034974,78.08143091201782
X3,-0.5,-0.47822571584467943,0.2516528796708565,-1.9003387383055723,0.057388680755048896,-0.97145630049589,0.015004868806531124,78.08143091201782
X4,-0.3,-0.24122393386293192,0.21070699124214995,-1.1448311821116135,0.2522790956700348,-0.6542020512458611,0.17175418351999724,78.08143091201782
X5,0.4,0.34848211806740775,0.2133860844105106,1.633106109192202,0.10244668195672028,-0.06974692547815425,0.7667111616129698,78.08143091201782
X6,-0.2,-0.05250870891145293,0.10047740864795666,-0.5225921888115967,0.6012580774545813,-0.24944081267473667,0.1444233948518308,78.08143091201782
X7,-0.25,-0.2395382508613126,0.07291829476434473,-3.2850226631800084,0.0010197416889524053,-0.3824554835408168,-0.09662101818180843,78.08143091201782
X8,0.35,0.7826510621748052,0.3669672381365554,2.1327545917970094,0.032944862997096945,0.06340848624772943,1.501893638101881,78.08143091201782
X9,-0.1,-0.17231295541516017,0.26499708706179614,-0.6502447152371058,0.5155341616693857,-0.6916977061611465,0.34707179533082605,78.08143091201782
X10,0.5,0.43975307850108364,0.19198690870115204,2.2905367948061808,0.021990218137756878,0.06346564897553886,0.8160405080266284,78.08143091201782
