,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime,Steps
X1,-1.5,-0.2940719940581093,3.595511488600027,-0.08178863980562921,0.9348147899291389,-7.341145073300573,6.753001085184354,49.91277599334717,125
X2,0.1,0.03796610375748254,17.486960130110663,0.0021711094138145257,0.9982677066798269,-34.23584622069473,34.3117784282097,49.91277599334717,125
X3,-0.5,0.22812413789541147,6.541185546572935,0.03487504463390899,0.972179380001974,-12.592364050707864,13.048612326498688,49.91277599334717,125
X4,-0.3,0.2317442730390998,7.000858099489313,0.03310226685725921,0.9735930350513633,-13.489685571068373,13.953174117146572,49.91277599334717,125
X5,0.4,-0.04677551519087984,7.427573477701632,-0.0062975499779712625,0.9949753153141563,-14.604552138840882,14.511001108459121,49.91277599334717,125
X6,-0.2,0.23375026771738586,4.116064905287368,0.056789742896696686,0.9547126847353744,-7.833588768309267,8.301089303744039,49.91277599334717,125
X7,-0.25,-0.26624390232439765,3.193310344458477,-0.08337551744271426,0.9335529549696998,-6.525017218290612,5.992529413641817,49.91277599334717,125
X8,0.35,-0.05878129538876445,13.95750401014659,-0.004211447501360746,0.9966397609930644,-27.414986685131716,27.297424094354184,49.91277599334717,125
X9,-0.1,-0.6299965958278754,12.5354535090833,-0.05025718418335438,0.9599174426979186,-25.19903419730482,23.939041005649067,49.91277599334717,125
X10,0.5,0.05822703843842741,7.778552708202939,0.007485587695127859,0.9940274209275126,-15.187456241741838,15.303910318618694,49.91277599334717,125
