,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,2.2411791152887552,-0.4440510956291983,0.7458507534523631,1.3700405777442615,-3.129281306547152,-0.32411528741748485,29.162628173828125,65
X2,0.1,3.7235162930390002,0.7627356720220605,0.613620457054556,1.510630103928919,-2.1980449489948795,0.5049122680915077,29.162628173828125,65
X3,-0.5,1.3867978021224765,-0.5777692903061721,0.5643343403753713,1.0023485596820394,-2.542336382734821,-0.5764155439994342,29.162628173828125,65
X4,-0.3,1.819179884480627,-0.3059734994379645,0.7777978219456158,1.084281845951554,-2.4311268833565562,-0.2821900049146774,29.162628173828125,65
X5,0.4,2.7563140437227327,0.6491844881527271,0.5459471463684349,1.0750858462553423,-1.4579450674172785,0.6038443259335219,29.162628173828125,65
X6,-0.2,1.4000720153961534,-0.1324734295308548,0.8654666505897454,0.7819253031826137,-1.665018874457863,-0.1694195455648485,29.162628173828125,65
X7,-0.25,3.3216657293184344,-0.19498657514924816,0.913461516864034,1.7942433149117447,-3.711638879616931,-0.10867342992376659,29.162628173828125,65
X8,0.35,3.460342930697572,-0.03488353708724355,0.9843934950406805,1.783311564796504,-3.530110004872059,-0.019561100693710892,29.162628173828125,65
X9,-0.1,2.728198051526341,0.3096569001030427,0.8018580493531583,1.2339722318487982,-2.1088842513202555,0.25094316720490495,29.162628173828125,65
X10,0.5,2.195697657412216,0.5014434000554453,0.5618574851789595,0.8644313147367862,-1.1928108573013252,0.5800847233399123,29.162628173828125,65
