,Truth,0.975],Coef,P-value,Std.Err,[0.025,z,RunTime,Steps
X1,-1.5,0.23775059630145157,-0.6216301463034795,0.156268640025254,0.43846761604036144,-1.4810108889084104,-1.417733313846963,14.433990955352783,87
X2,0.1,1.7651800343439707,-0.09646773990786695,0.9191040760631521,0.9498377389849189,-1.9581155141597044,-0.1015623363322676,14.433990955352783,87
X3,-0.5,1.1801584946856551,-0.18669432124522575,0.7889259414946784,0.6973866948223951,-1.5535471371761065,-0.2677055966672429,14.433990955352783,87
X4,-0.3,0.8793756918815765,-0.29138169407072967,0.6256901937156936,0.5973361683950859,-1.4621390800230358,-0.48780186013783455,14.433990955352783,87
X5,0.4,1.2655704732272008,-0.051780754627538964,0.938591919542657,0.6721303186460261,-1.369131982482279,-0.07703975433194084,14.433990955352783,87
X6,-0.2,0.630360779937635,-0.0316657097354919,0.9253093495462124,0.337774821207495,-0.6936921994086187,-0.09374798755659663,14.433990955352783,87
X7,-0.25,0.679541423252208,0.20722164262935572,0.3898451253615437,0.24098390614462933,-0.2650981379934966,0.8598982643471187,14.433990955352783,87
X8,0.35,2.132965565622245,-0.008842804768531453,0.9935435641315865,1.0927794441075327,-2.150651175159308,-0.008092030662009135,14.433990955352783,87
X9,-0.1,1.5529582432904083,0.16462013270840165,0.8162274849211051,0.7083487811929233,-1.2237179778736051,0.23239982488734784,14.433990955352783,87
X10,0.5,1.276694564864259,0.14817823730678567,0.7969083690994769,0.5757842121373011,-0.9803380902506875,0.25735029579354146,14.433990955352783,87
