,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.28295291408808687,-0.4958566061690737,4.999895232260758e-06,543.8567025661469,0.10862632787183171,-1.5,-0.7087602982500605,-4.564792126215804
X2,0.3810279982017254,-0.0833709281924759,0.7249422708099871,543.8567025661469,0.2369425797587105,0.1,-0.5477698545866772,-0.35186131710634844
X3,-0.06527874432453545,-0.3701409597791955,0.017329461064435517,543.8567025661469,0.1555448036059132,-0.5,-0.6750031752338554,-2.3796420786706642
X4,0.027981277216649336,-0.24113741256956678,0.07905781362136159,543.8567025661469,0.13730797595579108,-0.3,-0.5102561023557829,-1.7561792087533616
X5,0.5475565219650785,0.27645184583099885,0.04564930990897971,543.8567025661469,0.1383212529077471,0.4,0.005347169696919174,1.998621614679687
X6,0.07713808729858476,-0.05149530806482349,0.4326735948412538,543.8567025661469,0.06563048880663536,-0.2,-0.18012870342823176,-0.7846247834073304
X7,-0.12825595584031907,-0.22220634196547667,3.5590323048212705e-06,543.8567025661469,0.04793475090621951,-0.25,-0.3161567280906343,-4.635600222481713
X8,0.8927951635056788,0.4272506136895008,0.07205906427334995,543.8567025661469,0.2375270922405605,0.35,-0.03829393612667714,1.798744764899466
X9,0.20557837664725345,-0.12925881647908324,0.44928093848344697,543.8567025661469,0.1708384404643844,-0.1,-0.46409600960541997,-0.7566143552219473
X10,0.5873453691219195,0.3471798327360197,0.004607075142046774,543.8567025661469,0.12253568758706779,0.5,0.10701429635011997,2.833295667348591
