,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5220681105994196,-0.6191368758796227,7.343818867029025e-36,1086.627569437027,0.049525789902367175,-1.5,-0.7162056411598259,-12.501302394169992
X2,0.26296537123203645,0.043753404769778466,0.6956515090344173,1086.627569437027,0.11184489432574167,0.1,-0.1754585616924795,0.3911971577562517
X3,-0.3168325185095616,-0.4599040050229783,2.9704321918687123e-10,1086.627569437027,0.0729969971455683,-0.5,-0.602975491536395,-6.300314026696911
X4,-0.3102384632177746,-0.4376525049832257,1.6705952932874034e-11,1086.627569437027,0.06500835819711542,-0.3,-0.5650665467486768,-6.732249777116282
X5,0.4297720617183931,0.30367045414504873,2.3599575255768864e-06,1086.627569437027,0.06433873661625643,0.4,0.17756884657170433,4.719869710160278
X6,-0.14620468970769748,-0.2102555293661217,1.2441453564202805e-10,1086.627569437027,0.03267960006327883,-0.2,-0.27430636902454597,-6.433846465654275
X7,-0.2002031787596686,-0.24415948127746925,1.3322936454761817e-27,1086.627569437027,0.022427096884330873,-0.25,-0.2881157837952699,-10.88680726429893
X8,0.4223185210100423,0.2036259910709036,0.06801086647138871,1086.627569437027,0.11157987082371856,0.35,-0.015066538868235141,1.8249348163577437
X9,0.08735925385153602,-0.06846211893526767,0.3891635155609151,1086.627569437027,0.07950216064519741,-0.1,-0.22428349172207135,-0.8611353248724989
X10,0.5057453672643965,0.3931417634017908,7.75649181980654e-12,1086.627569437027,0.05745187353574129,0.5,0.28053815953918515,6.8429755063986555
