,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5431352246752698,-0.6386711410363205,3.1801285838059745e-39,1105.7716636657715,0.048743709762552136,-1.5,-0.7342070573973712,-13.102637122769558
X2,0.25048359418320576,0.04606208500976014,0.6587521659360578,1105.7716636657715,0.10429860404244445,0.1,-0.15835942416368545,0.44163663965257977
X3,-0.3014591026284197,-0.4420535220020356,7.161858838278306e-10,1105.7716636657715,0.07173316416710508,-0.5,-0.5826479413756516,-6.162470694478992
X4,-0.07348688752860423,-0.19745105621819845,0.0017972132798805697,1105.7716636657715,0.06324818654301519,-0.3,-0.3214152249077927,-3.1218453367656904
X5,0.5149543951426457,0.39116682509461714,5.885904430990745e-10,1105.7716636657715,0.06315808354032451,0.4,0.26737925504658855,6.193456216018161
X6,-0.0754696822351561,-0.1379280500338626,1.5031429694498252e-05,1105.7716636657715,0.03186709949708592,-0.2,-0.2003864178325691,-4.328227300588666
X7,-0.18284647966167306,-0.2256550603555327,5.077358194981435e-25,1105.7716636657715,0.02184151376956906,-0.25,-0.26846364104939235,-10.331475315137231
X8,0.3357951367937949,0.12454643171902892,0.2478689866960011,1105.7716636657715,0.10778193123688293,0.35,-0.08670227335573709,1.1555409175708775
X9,0.04484987103102599,-0.10714147365818817,0.16709012853393945,1105.7716636657715,0.07754802878482164,-0.1,-0.2591328183474023,-1.3816144051253925
X10,0.5692056880052645,0.46077039119190677,8.193680053737501e-17,1105.7716636657715,0.05532514720339646,0.5,0.35233509437854904,8.328407866642236
