,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,0.37703746532959614,0.17339741470062575,0.09513933127987845,95.18444609642029,0.10389989338016942,-1.5,-0.030242635928344613,1.668889245787434
X2,0.29486792202996265,-0.13279472807728365,0.5427936389759813,95.18444609642029,0.2181992373876491,0.1,-0.5604573781845299,-0.6085939147503195
X3,0.2800546096194499,0.0004005789110191157,0.9977599661368591,95.18444609642029,0.14268324862519452,-0.5,-0.2792534517974116,0.0028074697967619923
X4,-0.32789438109439695,-0.5853995403230076,8.362551954971548e-06,95.18444609642029,0.1313825964296337,-0.3,-0.8429046995516182,-4.455685579608237
X5,0.5934726650276526,0.33891681502771787,0.009067332815908562,95.18444609642029,0.1298778191844007,0.4,0.08436096502778312,2.609504972873954
X6,0.03975294899411726,-0.0912398821686596,0.17220106169870875,95.18444609642029,0.06683430469272744,-0.2,-0.22223271333143646,-1.3651654279660344
X7,-0.05991362809550031,-0.14471715110683928,0.0008237839971115048,95.18444609642029,0.043267898293713025,-0.25,-0.22952067411817823,-3.344677158212401
X8,0.5376828524278329,0.08502548551577985,0.7127596095674475,95.18444609642029,0.23095187815289106,0.35,-0.3676318813962731,0.36815238826285984
X9,0.16514236184821968,-0.15958600578748117,0.3354402700375525,95.18444609642029,0.16568078170604197,-0.1,-0.484314373423182,-0.9632137423797624
X10,0.6680990024950436,0.4407326854381389,0.00014513793709719535,95.18444609642029,0.11600535369879483,0.5,0.2133663683812342,3.7992443571396795
