,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5302166287971902,-0.6250562696930095,3.5876557750023636e-38,1361.802120923996,0.04838846065326673,-1.5,-0.7198959105888288,-12.91746547119828
X2,0.12206946306670294,-0.0912171716092691,0.4019038665586274,1361.802120923996,0.10882171033548169,0.1,-0.3045038062852411,-0.8382258588663941
X3,-0.15931412634198588,-0.2959932247102263,2.190697055499413e-05,1361.802120923996,0.06973551471773994,-0.5,-0.43267232307846676,-4.244511937830853
X4,-0.09870288649275683,-0.2216632354150363,0.0004104549555415474,1361.802120923996,0.0627360241934441,-0.3,-0.34462358433731577,-3.533268776031237
X5,0.4175994545830964,0.29521607372798214,2.2688588891437096e-06,1361.802120923996,0.0624416473236826,0.4,0.1728326928728679,4.727871322767198
X6,-0.0925654246296208,-0.1544138927164694,9.913819973579735e-07,1361.802120923996,0.031555920459176094,-0.2,-0.216262360803318,-4.8933414227683425
X7,-0.17249407497953664,-0.2138253211434485,3.6791007013373715e-24,1361.802120923996,0.021087757817955764,-0.25,-0.25515656730736036,-10.139784560755004
X8,0.48356280889809744,0.2719292386616947,0.01178995804296518,1361.802120923996,0.10797829461990255,0.35,0.06029566842529202,2.5183694521099866
X9,0.06514550449985439,-0.08746265727992268,0.26131313214070684,1361.802120923996,0.07786273716240556,-0.1,-0.24007081905969974,-1.1232928672606728
X10,0.462507162292528,0.3569877998283571,3.3375559780722525e-11,1361.802120923996,0.05383739827066766,0.5,0.2514684373641862,6.630851625362727
