,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,80.2811627354198,51.24999999734996,0.0005401524527565057,1766.4268591403961,14.812089782296939,-1.5,22.21883725928012,3.460011433268704
X2,11.870941951824047,5.916666666666668,0.051464711709341214,1766.4268591403961,3.037951352758204,0.1,-0.03760861849071251,1.9475844013416583
X3,19.18379644635992,11.916666666666664,0.001309195887322481,1766.4268591403961,3.707787377570841,-0.5,4.649536886973408,3.2139563176553763
X4,39.69005225752758,23.333333333333332,0.005174813913590101,1766.4268591403961,8.345418040430463,-0.3,6.976614409139081,2.795945418227339
X5,7.847686746516871,4.907203401065624,0.0010721676628478805,1766.4268591403961,1.5002741608780805,0.4,1.966720055614378,3.270871104114421
X6,-3.3251113976114093,-8.061778948652695,0.0008504006302789378,1766.4268591403961,2.4167115064568967,-0.2,-12.79844649969398,-3.3358466358576426
X7,-6.650610273778055,-15.367992727653633,0.0005497882199806,1766.4268591403961,4.447725802043087,-0.25,-24.08537518152921,-3.455247335749488
X8,3.615378495929448,0.43032067271035146,0.7911611869567319,1766.4268591403961,1.6250593496712675,0.35,-2.754737150508745,0.2648030502993019
X9,0.2160663579888742,-2.1237139288093374,0.07524440652115823,1766.4268591403961,1.193787379155031,-0.1,-4.4634942156075486,-1.7789716710797472
X10,12.009679652724914,7.514825153452586,0.0010498677729454816,1766.4268591403961,2.2933352343575333,0.5,3.0199706541802573,3.2768105773937704
