,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.35998895069646775,-0.5713613906986504,1.170883704234773e-07,181.67594289779663,0.10784506246144453,-1.5,-0.7827338307008331,-5.29798377095768
X2,0.4485833681280576,-0.015653897617886724,0.9473067984222894,181.67594289779663,0.23686009832116525,0.1,-0.47989116336383103,-0.06608921354352039
X3,-0.15031022218868362,-0.47598384355258255,0.00417590779802654,181.67594289779663,0.16616306287457266,-0.5,-0.8016574649164815,-2.864558676989943
X4,0.05838246760526797,-0.21568971241848414,0.12296300568532541,181.67594289779663,0.13983531331379154,-0.3,-0.4897618924422362,-1.5424552447240185
X5,0.6503745020288056,0.387628135272206,0.003833794001319193,181.67594289779663,0.13405673101985527,0.4,0.1248817685156064,2.8915231061004616
X6,-0.05162006406867961,-0.18940654117018085,0.007054909269893176,181.67594289779663,0.07030051424490513,-0.2,-0.3271930182716821,-2.6942411901902648
X7,-0.12175720441941616,-0.2152375718267442,6.397834637518621e-06,181.67594289779663,0.04769494103326797,-0.25,-0.3087179392340722,-4.512796685850028
X8,0.5246980720372557,0.04162511291420391,0.8658871857372604,181.67594289779663,0.24647032247686781,0.35,-0.44144784620884786,0.1688848884356476
X9,0.2965317846797586,-0.04844528051238712,0.7831329302960627,181.67594289779663,0.17601193960304665,-0.1,-0.3934223457045328,-0.27523860382224075
X10,0.4452173655955344,0.20377126652459243,0.09810016725279025,181.67594289779663,0.12318904789625827,0.5,-0.03767483254634951,1.6541346004735358
