,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5212815548823025,-0.6169814832121352,1.3373340334803746e-36,1629.9425818920135,0.048827390875461285,-1.5,-0.7126814115419678,-12.635970756369161
X2,0.405024178699314,0.20847407472222937,0.03762950344464428,1629.9425818920135,0.1002825072180329,0.1,0.01192397074514473,2.0788677956462314
X3,-0.2860878153210964,-0.42515422833406147,2.0726643618947392e-09,1629.9425818920135,0.07095355476578398,-0.5,-0.5642206413470265,-5.992007443989038
X4,-0.14980399738685907,-0.27333277540946477,1.445571832791226e-05,1629.9425818920135,0.06302604436745046,-0.3,-0.39686155343207047,-4.336822628688187
X5,0.4094385281243066,0.2852301929216097,6.7687836265698075e-06,1629.9425818920135,0.06337276358274788,0.4,0.16102185771891286,4.500832483803163
X6,-0.07490124767881182,-0.13758191224216507,1.692221604722969e-05,1629.9425818920135,0.031980518296944864,-0.2,-0.20026257680551832,-4.302053861813379
X7,-0.1714360132256667,-0.21279946349985662,6.550168697729187e-24,1629.9425818920135,0.021104188788258305,-0.25,-0.25416291377404654,-10.083280889633219
X8,0.3619196148288452,0.14739770218704512,0.17808058176434038,1629.9425818920135,0.1094519657717183,0.35,-0.06712421045475497,1.3466884870251619
X9,0.11651224463164278,-0.036227450737982066,0.6420226935611111,1629.9425818920135,0.07792984736945416,-0.1,-0.1889671461076069,-0.4648725996630399
X10,0.4376453297422381,0.330228425109093,1.6863356442428129e-09,1629.9425818920135,0.054805549812723627,0.5,0.22281152047594793,6.025455929874229
