,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,0.18421865945496904,-0.020018501312896075,0.8476578024962712,63.37285566329956,0.10420454700589658,-1.5,-0.22425566208076117,-0.19210775237824598
X2,0.29081961119365574,-0.11875221801568288,0.5698471892590609,63.37285566329956,0.20896905719152933,0.1,-0.5283240472250215,-0.5682765650171894
X3,0.1943780770200842,-0.08046225305500543,0.5661037940372431,63.37285566329956,0.14022723380382987,-0.5,-0.35530258313009505,-0.573799046535908
X4,0.14711831461699257,-0.10649663742069995,0.41049797075434613,63.37285566329956,0.1293977603862584,-0.3,-0.3601115894583925,-0.8230176249017177
X5,0.41174100496157495,0.15731131724791605,0.22557898165597645,63.37285566329956,0.1298134494886941,0.4,-0.09711837046574281,1.2118260308737643
X6,0.0709766481497601,-0.05690135610023395,0.3831444331366992,63.37285566329956,0.0652450780983702,-0.2,-0.184779360350228,-0.8721172195463328
X7,-0.14328585905163632,-0.22754643418523932,1.2039159477465331e-07,63.37285566329956,0.04299087898226855,-0.25,-0.3118070093188423,-5.292900251681063
X8,0.6060803649993607,0.16398497237770915,0.46722416552772994,63.37285566329956,0.2255630167807427,0.35,-0.27811042024394245,0.7270029223678536
X9,0.3770772814504618,0.06432918370237334,0.6868414347219707,63.37285566329956,0.1595682868400075,-0.1,-0.24841891404571514,0.40314516735316924
X10,0.43459663428701145,0.21734526336143337,0.049901066936151615,63.37285566329956,0.11084457210723161,0.5,9.389243585525286e-05,1.9608110639028173
