,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5982848967235542,-0.696467645627132,6.059641913874089e-44,1086.2853219509125,0.05009415933332337,-1.5,-0.7946503945307098,-13.903170646958667
X2,0.22737141981250777,0.02413082942213742,0.815988746410945,1086.2853219509125,0.10369608339253697,0.1,-0.17910976096823292,0.2327072405501684
X3,-0.19760925971561188,-0.335898426242191,1.9295314609941987e-06,1086.2853219509125,0.07055699315221052,-0.5,-0.47418759276877015,-4.7606680958975565
X4,-0.12679590515214156,-0.25151288760194196,7.730696693671617e-05,1086.2853219509125,0.06363228225100073,-0.3,-0.37622987005174235,-3.9525988807039285
X5,0.29935579853311634,0.17596022679313353,0.005191912053224508,1086.2853219509125,0.06295808073004545,0.4,0.05256465505315072,2.7948791442296956
X6,-0.06574394290135613,-0.12794777079830805,5.542847128263628e-05,1086.2853219509125,0.03173722981491084,-0.2,-0.19015159869525997,-4.031472549573165
X7,-0.157447119331824,-0.19989208809529196,2.69785859376463e-20,1086.2853219509125,0.021655994071048224,-0.25,-0.24233705685875992,-9.230335372252737
X8,0.4841648548130718,0.2665408694720172,0.01637184141021511,1086.2853219509125,0.11103468499475226,0.35,0.048916884130962596,2.400518986338499
X9,0.0011881048633455848,-0.15432323804721218,0.051776194193053425,1086.2853219509125,0.07934397923153576,-0.1,-0.30983458095776995,-1.9449898976818074
X10,0.6006686198884716,0.49206545181593153,6.667002775224958e-19,1086.2853219509125,0.05541079737818657,0.5,0.3834622837433915,8.880317106023847
