,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.678392219480648,-0.9088740900520977,1.0851989633727634e-14,212.27335619926453,0.11759495101514607,-1.5,-1.1393559606235475,-7.72885300096801
X2,0.08579848606858376,-0.44594642228780457,0.1002343664681447,212.27335619926453,0.27130340575458955,0.1,-0.9776913306441929,-1.6437184820716562
X3,0.06524867245337146,-0.2625023213965447,0.11646761940386333,212.27335619926453,0.1672229662636233,-0.5,-0.5902533152464609,-1.5697743393853907
X4,-0.06828176449749684,-0.368589907231009,0.0161456850588049,212.27335619926453,0.15322125443809792,-0.3,-0.6688980499645212,-2.405605596839184
X5,0.6653267244795702,0.3653763341937045,0.01696449445545996,212.27335619926453,0.15303872432650076,0.4,0.06542594390783879,2.387476344968687
X6,-0.07960302872002942,-0.23126625596685038,0.0028018128488064057,212.27335619926453,0.07738061885158144,-0.2,-0.3829294832136714,-2.988684497476385
X7,-0.09021776550720319,-0.19097230139473043,0.00020323771489247803,212.27335619926453,0.05140631965052789,-0.25,-0.2917268372822577,-3.7149576684929895
X8,1.2992049479362482,0.7805191356324988,0.003184363460396859,212.27335619926453,0.2646404792658179,0.35,0.2618333233287492,2.9493565678155647
X9,-0.038567083497594135,-0.4036057667528133,0.030231941081588887,212.27335619926453,0.18624764702577146,-0.1,-0.7686444500080325,-2.1670382053039603
X10,0.8134989525113265,0.5474699407055961,5.4958024367117744e-05,212.27335619926453,0.13573158068501795,0.5,0.28144092889986555,4.033475024328114
