,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.2773232319385429,-0.4875015253001965,5.465661135485459e-06,379.6486737728119,0.10723579278071109,-1.5,-0.6976798186618501,-4.546070977412359
X2,1.022450230202458,0.5926969459414563,0.006869676119978677,379.6486737728119,0.21926590705798765,0.1,0.16294366168045454,2.7030966824437055
X3,-0.08895533777127579,-0.38997185834008774,0.011111720386480714,379.6486737728119,0.15358267833940417,-0.5,-0.6909883789088997,-2.539165630894158
X4,0.013840413799441731,-0.25781305378762953,0.06287049966373286,379.6486737728119,0.13860125368990006,-0.3,-0.5294665213747007,-1.860106217830095
X5,0.7804498301254232,0.5011746515430642,0.0004360213978147474,379.6486737728119,0.14248995317381288,0.4,0.22189947296070517,3.517263079816712
X6,0.04489448455361006,-0.09172470127615948,0.18820779113657182,379.6486737728119,0.06970494653461469,-0.2,-0.228343887105929,-1.315899456728082
X7,-0.163684356243142,-0.25633518301310854,5.874061440390835e-08,379.6486737728119,0.04727169824035876,-0.25,-0.34898600978307504,-5.4225930642419655
X8,0.4587165254547696,-0.020366262435533262,0.9335971587943839,379.6486737728119,0.24443448343454413,0.35,-0.4994490503258361,-0.08331992339774368
X9,0.6327504199366323,0.3006942541253965,0.07592264443303731,379.6486737728119,0.16941952291533713,-0.1,-0.031361911685839294,1.774850081921553
X10,0.6687645662675545,0.42859159514611284,0.00046950048587231615,379.6486737728119,0.12253948088916006,0.5,0.18841862402467113,3.4975796538079376
