,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,-0.5316909521883247,-0.62833143850088,3.4024356850658914e-37,1332.1910450458527,0.04930727621147905,-1.5,-0.7249719248134353,-12.743178832389052
X2,0.3458423877707607,0.14393821147650102,0.1623337867582595,1332.1910450458527,0.10301422694205592,0.1,-0.057965964817758675,1.397265365661233
X3,-0.3429191382397948,-0.4844844163611643,1.977675644475624e-11,1332.1910450458527,0.07222850936107474,-0.5,-0.6260496944825338,-6.70766184498142
X4,-0.14062306784140566,-0.2647803431778044,2.9168952810840117e-05,1332.1910450458527,0.06334671215205931,-0.3,-0.38893761851420316,-4.179859288390815
X5,0.362343635054841,0.23904545339507824,0.0001447558028336297,1332.1910450458527,0.06290839100093816,0.4,0.11574727173531547,3.7998977495945385
X6,-0.16619924787908802,-0.22910107578942457,9.429856267265795e-13,1332.1910450458527,0.03209335881186417,-0.2,-0.2920029036997611,-7.138582070279638
X7,-0.1606176439476011,-0.20237151795665345,2.1090225435778403e-21,1332.1910450458527,0.021303388230116644,-0.25,-0.2441253919657058,-9.499499129934666
X8,0.498867268516368,0.28055079319810716,0.01177954817337682,1332.1910450458527,0.11138800269712137,0.35,0.062234317879846374,2.5186805257740517
X9,0.007849888662633808,-0.14665460236004066,0.06283116363440087,1332.1910450458527,0.07883026985325979,-0.1,-0.3011590933827151,-1.8603843756089362
X10,0.46751305752884403,0.35952054511438425,6.801757519865945e-11,1332.1910450458527,0.05509923264634442,0.5,0.25152803269992446,6.524964647365861
