,0.975],Coef,P-value,RunTime,Std.Err,Truth,[0.025,z
X1,91.01645681682908,61.91666666666666,3.0421806026361526e-05,1486.8446612358093,14.847104411184299,-1.5,32.81687651650424,4.170285663245214
X2,35.77120608756478,7.083333333333329,0.6284316875436811,1486.8446612358093,14.636938614296717,0.1,-21.604539420898124,0.48393544032593266
X3,21.39654143551975,14.0,0.00020744446483040695,1486.8446612358093,3.773814945335603,-0.5,6.60345856448025,3.7097738502795052
X4,39.998909730302636,27.0,4.6804537535358037e-05,1486.8446612358093,6.632218617435135,-0.3,14.001090269697363,4.071035886697242
X5,7.965464612397671,4.7006286699705555,0.004773903849106853,1486.8446612358093,1.6657632193382712,0.4,1.43579272754344,2.821906868515138
X6,-5.189809514161285,-10.100582189589076,5.5470168202196674e-05,1486.8446612358093,2.5055422831377467,-0.2,-15.011354865016866,-4.031295842646842
X7,-11.853133878384968,-22.29500789607517,2.853861832310823e-05,1486.8446612358093,5.327584597314135,-0.25,-32.73688191376537,-4.184824752912426
X8,5.405312596261387,1.762547040513411,0.34296359418692113,1486.8446612358093,1.8585879923039283,0.35,-1.8802185152345658,0.948325851566778
X9,1.9531558943135736,-0.9678915519616567,0.5160567718842539,1486.8446612358093,1.4903577036492661,-0.1,-3.888938998236887,-0.6494357358583733
X10,9.273671018131704,6.044945389187589,0.00024300571553416224,1486.8446612358093,1.6473392516108032,0.5,2.816219760243473,3.669520642622164
