,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.07265291707048985,0.10622659663927642,-0.6839428106428388,0.4940112793413094,-0.28085322232599264,0.1355473881850129,193.3895161151886
X2,0.1,-0.4468480042324211,0.2281757586980931,-1.9583500314933127,0.050188953815270186,-0.8940642769533704,0.0003682684885282228,193.3895161151886
X3,-0.5,-0.2631243266399244,0.14594953331758423,-1.8028445905844002,0.07141262502845366,-0.54918015775919,0.022931504479341225,193.3895161151886
X4,-0.3,-0.3696893246476673,0.1348349632257144,-2.7417912669194378,0.006110515845160236,-0.6339609985113914,-0.10541765078394322,193.3895161151886
X5,0.4,0.3659094811167885,0.13558806551564734,2.698685018664576,0.006961402978349768,0.1001617538764783,0.6316572083570987,193.3895161151886
X6,-0.2,-0.23194586789088775,0.06823173338704831,-3.3993840750778217,0.0006753780307191257,-0.36567760898710056,-0.09821412679467498,193.3895161151886
X7,-0.25,-0.1915537454452653,0.04544460212509104,-4.215104467588769,2.4966259413576857e-05,-0.2806235296047672,-0.10248396128576336,193.3895161151886
X8,0.35,0.7812183055209714,0.23397347081270609,3.338918309017737,0.0008410529384957501,0.3226387257730167,1.239797885268926,193.3895161151886
X9,-0.1,-0.4051345731209658,0.16442251577670322,-2.463984760281649,0.01374019534145448,-0.7273967848327362,-0.0828723614091954,193.3895161151886
X10,0.5,0.5486310979106418,0.1187527644658545,4.619943799863219,3.8384400159458795e-06,0.31587995465708774,0.7813822411641959,193.3895161151886
