,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.6033329448520962,0.20652909701412958,-2.921297548745974,0.0034857674109905947,-1.0081225399522977,-0.19854334975189475,469.9622850418091
X2,0.1,-0.10787861204585496,0.42299720686577563,-0.25503386380536247,0.7986969442780971,-0.936937909603328,0.7211806855116182,469.9622850418091
X3,-0.5,-0.15202175747045332,0.28724249996341067,-0.5292453501477603,0.5966352608791818,-0.7150067166687396,0.41096320172783296,469.9622850418091
X4,-0.3,-0.3900300436027557,0.26319885888278516,-1.4818834901425406,0.13837129873571086,-0.9058903318540948,0.1258302446485834,469.9622850418091
X5,0.4,-0.14111368648635736,0.275267452780083,-0.5126421052004868,0.6082016944958935,-0.68062798430702,0.39840061133430527,469.9622850418091
X6,-0.2,-0.0823574723646124,0.13344360829337526,-0.617170604256667,0.5371222026707889,-0.34390214064972935,0.17918719592050458,469.9622850418091
X7,-0.25,-0.38157917353874904,0.09767017723891287,-3.9068135671071937,9.352125514035412e-05,-0.5730092048006377,-0.19014914227686042,469.9622850418091
X8,0.35,0.22177315227335043,0.4504789516729526,0.49230524855766755,0.6225035703255111,-0.6611493757633764,1.1046956803100774,469.9622850418091
X9,-0.1,0.03195657290112409,0.32595485208034897,0.09803987483900588,0.9219006303241088,-0.606903202801685,0.6708163486039331,469.9622850418091
X10,0.5,0.1554002679144285,0.2202839472840513,0.7054543457678434,0.4805275338430026,-0.2763483385402098,0.5871488743690668,469.9622850418091
