,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.1561544620988812,0.4145929757216457,-0.3766452189091646,0.7064372785087392,-0.9687417691661808,0.6564328449684185,24.466320753097534
X2,0.1,-0.013099977424897085,1.5113941588748148,-0.00866747919328311,0.9930844387595229,-2.9753781186298145,2.9491781637800205,24.466320753097534
X3,-0.5,-0.059715017186001404,0.5807822651029126,-0.10281825182010354,0.9181072191799402,-1.1980273486261666,1.0785973142541636,24.466320753097534
X4,-0.3,0.025897960352749758,0.5396955383208726,0.047986241341414035,0.9617272077941922,-1.0318858657167809,1.0836817864222805,24.466320753097534
X5,0.4,-0.009669710331913736,0.502657698598751,-0.019237167477728478,0.9846519077229821,-0.9948607039083162,0.9755212832444886,24.466320753097534
X6,-0.2,-0.09052825710744987,0.3053199234380589,-0.29650294709907976,0.7668460166440701,-0.6889443155288015,0.5078878013139019,24.466320753097534
X7,-0.25,0.13976234854999728,0.23743157977715904,0.5886426257247287,0.556101033266992,-0.32559500027636246,0.6051196973763571,24.466320753097534
X8,0.35,0.10514091770314962,0.8633271590531518,0.12178571773238572,0.9030687253462789,-1.586949234263302,1.7972310696696014,24.466320753097534
X9,-0.1,0.03484246917756577,0.6093819559209471,0.057176732653511246,0.9544044124854263,-1.1595242266770776,1.229209165032209,24.466320753097534
X10,0.5,0.028775765899479566,0.4810888553835262,0.05981382768997921,0.9523039123921746,-0.9141410714534379,0.9716926032523971,24.466320753097534
