,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.0509719435675602,0.21500017134462768,-4.888237702299028,1.0174263924605475e-06,-1.472364539396862,-0.6295793477382583,627.3230917453766
X2,0.1,1.3814165190844867,0.44525908231043104,3.102500485596775,0.0019189323312883248,0.508724747083005,2.254108291085968,627.3230917453766
X3,-0.5,-0.1996819188267037,0.31020169163058586,-0.6437164084343603,0.5197593477632191,-0.8076660671617534,0.40830222950834594,627.3230917453766
X4,-0.3,-0.3765956699547975,0.2828836095207479,-1.3312742671546558,0.1830987821677207,-0.9310373608055207,0.17784602089592566,627.3230917453766
X5,0.4,0.784686744656622,0.2845895728622776,2.7572575367557763,0.0058288423444481305,0.226901427071181,1.342472062242063,627.3230917453766
X6,-0.2,-0.19347599532277726,0.1426555395375559,-1.3562459330353747,0.17502093179409728,-0.47307571721696345,0.08612372657140893,627.3230917453766
X7,-0.25,-0.26510743936522485,0.0952190418335264,-2.7841851194923612,0.005366239713376531,-0.4517333334734306,-0.07848154525701909,627.3230917453766
X8,0.35,0.357715707966924,0.5105302499978192,0.7006748531912693,0.4835059528817869,-0.6429052029398017,1.3583366188736496,627.3230917453766
X9,-0.1,0.018162029051792906,0.3436683916289885,0.05284753993727754,0.9578533830043445,-0.6554156464789259,0.6917397045825117,627.3230917453766
X10,0.5,0.21288250690157312,0.2580019578628247,0.8251197342260448,0.4093036169677976,-0.29279204243908025,0.7185570562422265,627.3230917453766
