,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.21912175557066282,0.047421607569523135,4.620715467087787,3.824189474944114e-06,0.12617711191227,0.31206639922905566,2523.7540848255157
X2,0.1,0.17145030252013785,0.09972221467616299,1.7192789297440294,0.08556359467964536,-0.024001648245413287,0.366902253285689,2523.7540848255157
X3,-0.5,-0.6720977165555643,0.06737936693723458,-9.974829789980642,1.9643797044174845e-23,-0.8041588500953343,-0.5400365830157943,2523.7540848255157
X4,-0.3,-0.34113394709169786,0.06029597626091812,-5.657656915869687,1.5345349806309206e-08,-0.459311889907952,-0.22295600427544374,2523.7540848255157
X5,0.4,0.6318136009947467,0.06195033561066671,10.19871151248388,2.009202599483856e-24,0.510393173409922,0.7532340285795714,2523.7540848255157
X6,-0.2,-0.21213260789894403,0.030834065911246284,-6.87981301296926,5.993117405015103e-12,-0.2725662670586139,-0.15169894873927411,2523.7540848255157
X7,-0.25,-0.28533800015139915,0.021008465427929206,-13.582048680817177,5.117474703005534e-42,-0.326513836085385,-0.24416216421741332,2523.7540848255157
X8,0.35,0.8388594582909443,0.10598576530413813,7.914831353849664,2.475884705707144e-15,0.6311311737823846,1.046587742799504,2523.7540848255157
X9,-0.1,-0.25075625323895795,0.07463401118376785,-3.3598120918562517,0.000779955019853105,-0.3970362283347403,-0.10447627814317559,2523.7540848255157
X10,0.5,0.4317882476508158,0.0523267745960115,8.251765009107364,1.560720858510117e-16,0.32922965320651876,0.5343468420951129,2523.7540848255157
