,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.11424914796539755,0.047441085220399117,2.4082321775445337,0.016029982942227555,0.021266328812483207,0.20723196711831188,2514.6360216140747
X2,0.1,-0.22869953641061963,0.1042827991611543,-2.1930705567003135,0.028302295980664815,-0.43309006858571225,-0.02430900423552701,2514.6360216140747
X3,-0.5,-0.3835448251476248,0.06609344943666703,-5.803068661367877,6.511211225979381e-09,-0.5130856066793125,-0.2540040436159371,2514.6360216140747
X4,-0.3,-0.28434905905166347,0.06049664108351912,-4.700245401378617,2.598490382344147e-06,-0.4029202976962819,-0.165777820407045,2514.6360216140747
X5,0.4,0.4154792140377199,0.06058974834911482,6.85725267653781,7.019740798916996e-12,0.29672548850439545,0.5342329395710445,2514.6360216140747
X6,-0.2,-0.2436058706631336,0.030715627974780307,-7.931007331614746,2.173753839047162e-15,-0.30380739573109594,-0.1834043455951713,2514.6360216140747
X7,-0.25,-0.3526470931443052,0.021124915154874805,-16.693420568031396,1.4634077415001995e-62,-0.39405116635091425,-0.31124301993769615,2514.6360216140747
X8,0.35,0.626301612557356,0.10455175918408746,5.990349827156974,2.09390144135562e-09,0.42138392841987515,0.8312192966948367,2514.6360216140747
X9,-0.1,-0.12566742626621252,0.07494465577550241,-1.6768030350643115,0.09358100405919019,-0.27255625357858937,0.021221401046164295,2514.6360216140747
X10,0.5,0.5407718443118216,0.05229391828457803,10.341008324696531,4.596751290376089e-25,0.43827764705510686,0.6432660415685363,2514.6360216140747
