,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.4724661863581688,0.4749220337491917,-0.9948289461922084,0.31981946535501693,-1.4032962753133695,0.4583639025970319,27.133069038391113
X2,0.1,0.14288510714866212,0.789625572147729,0.18095298859182604,0.856404476425643,-1.4047525877402895,1.6905228020376137,27.133069038391113
X3,-0.5,-0.5137632386733832,0.8328585563990568,-0.6168673356670399,0.53732223345737,-2.146136026307504,1.1186095489607377,27.133069038391113
X4,-0.3,-0.5387227576329934,0.6086078061037887,-0.8851722771710925,0.3760637219868206,-1.7315721477153996,0.6541266324494128,27.133069038391113
X5,0.4,0.23077327059503722,0.6703432094495274,0.3442613684183415,0.7306497341644475,-1.0830752875704963,1.5446218287605706,27.133069038391113
X6,-0.2,0.09165861822546535,0.32216570419639257,0.28450768356643624,0.7760213465945849,-0.539774564034113,0.7230918004850437,27.133069038391113
X7,-0.25,-0.292467271933698,0.2023114500015606,-1.4456288654519651,0.14828132593319557,-0.6889904307245567,0.10405588685716072,27.133069038391113
X8,0.35,0.5594654517129812,1.0827308805162854,0.5167169993768053,0.6053537275273922,-1.5626480957872397,2.681578999213202,27.133069038391113
X9,-0.1,-0.3006927368399871,0.7219754003285984,-0.41648612501635157,0.6770543182818202,-1.7157385303696282,1.1143530566896538,27.133069038391113
X10,0.5,0.08531731506772357,0.5787428687028604,0.1474183435883119,0.8828018276127975,-1.0489978728466096,1.2196325029820567,27.133069038391113
