,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.15522597052989262,0.04764116838453891,3.2582318149079743,0.00112108785528773,0.0618509955782582,0.24860094548152706,2431.4585106372833
X2,0.1,-0.1490302743301852,0.1043087098358938,-1.4287423798516028,0.153078292165399,-0.35347159049498295,0.05541104183461254,2431.4585106372833
X3,-0.5,-0.4777320664000785,0.06663580750318386,-7.1692995748157236,7.538243985312627e-13,-0.6083358502172487,-0.34712828258290823,2431.4585106372833
X4,-0.3,-0.33796656698175087,0.06082176515586427,-5.5566714664670505,2.7496759992710925e-08,-0.4571750371036992,-0.21875809685980252,2431.4585106372833
X5,0.4,0.5169603231273935,0.061177009992207085,8.450238466921569,2.907084279355805e-17,0.3970555859150273,0.6368650603397596,2431.4585106372833
X6,-0.2,-0.248810426865941,0.03088244655841613,-8.056694161043882,7.838544488618314e-16,-0.3093389103523605,-0.18828194337952148,2431.4585106372833
X7,-0.25,-0.34430012811738875,0.021160648120780768,-16.270774229229282,1.5913286929121449e-59,-0.3857742366507867,-0.3028260195839908,2431.4585106372833
X8,0.35,0.5489248672307083,0.10500100419515515,5.227805880889244,1.7153346580303242e-07,0.34312667904435523,0.7547230554170614,2431.4585106372833
X9,-0.1,-0.16872973282511702,0.07533712244017733,-2.239662564217257,0.025112837662939848,-0.3163877806714568,-0.02107168497877729,2431.4585106372833
X10,0.5,0.5990244244095171,0.0526826344193527,11.370434129039465,5.86949275494999e-30,0.4957683575224249,0.7022804912966093,2431.4585106372833
