,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.0021856958997155,0.23932137819579824,-4.187614593627268,2.8190169458139543e-05,-1.4712469815938651,-0.533124410205566,472.157075881958
X2,0.1,-0.18890519816931442,0.4632239227883408,-0.4078053590846822,0.6834165788553537,-1.096807410773242,0.7189970144346132,472.157075881958
X3,-0.5,-0.18893184314490966,0.3155020912084178,-0.5988291311200945,0.5492868341183945,-0.8073045838381251,0.42944089754830583,472.157075881958
X4,-0.3,-0.5672913493755982,0.2952414136916679,-1.921449102557281,0.05467511320115477,-1.1459538915203744,0.011371192769177974,472.157075881958
X5,0.4,-0.046769516419365796,0.29596926280278046,-0.15802153229178642,0.87443983157267,-0.6268586166193546,0.533319583780623,472.157075881958
X6,-0.2,0.11351676976156333,0.15273100339534235,0.7432464086399443,0.4573325108342321,-0.18583049857718542,0.4128640381003121,472.157075881958
X7,-0.25,-0.11543676889107857,0.0922252662431138,-1.2516826851632745,0.2106855118056652,-0.2961949706179968,0.06532143283583972,472.157075881958
X8,0.35,-0.13125977902878505,0.5161356730476037,-0.25431254974828843,0.7992541051595159,-1.1428671173178586,0.8803475592602885,472.157075881958
X9,-0.1,0.2315752984646781,0.37680919119399175,0.6145691343963442,0.5388393033905934,-0.5069571511446628,0.9701077480740189,472.157075881958
X10,0.5,0.3125892454658491,0.2644343673029569,1.1821052182212086,0.2371639541353623,-0.20569259481072355,0.8308710857424217,472.157075881958
