,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.18619877229520007,0.10318703496384052,1.8044783664968091,0.07115634757532584,-0.01604410150066865,0.3884416460910688,182.93437790870667
X2,0.1,-0.05498573723699384,0.23772032031723545,-0.23130432082379795,0.817078390165795,-0.5209090071272439,0.4109375326532562,182.93437790870667
X3,-0.5,-0.3953510934696726,0.14587236410372795,-2.710253555557265,0.006723179039892391,-0.6812556757078716,-0.10944651123147359,182.93437790870667
X4,-0.3,-0.31369406353671025,0.13266640234857677,-2.36453282808174,0.01805282731938087,-0.5737154361494361,-0.053672690923984356,182.93437790870667
X5,0.4,0.491188889420508,0.1414222711040272,3.473207477054303,0.0005142776306427895,0.21400632925837443,0.7683714495826415,182.93437790870667
X6,-0.2,-0.27466138573483045,0.06973430380082035,-3.9386839871426287,8.192975516754229e-05,-0.41133811074950155,-0.13798466072015939,182.93437790870667
X7,-0.25,-0.1883556734224055,0.04621109370550321,-4.0759838886906605,4.5820191431074434e-05,-0.2789277534858184,-0.0977835933589926,182.93437790870667
X8,0.35,0.4674092346479363,0.22571465211102412,2.070797045191501,0.03837776648972761,0.02501664223780503,0.9098018270580677,182.93437790870667
X9,-0.1,-0.2574476653359857,0.1687320882478675,-1.5257777463039215,0.1270652246286731,-0.5881564839466291,0.07326115327465771,182.93437790870667
X10,0.5,0.5719119833919111,0.11554577699905876,4.9496571683149435,7.434432121729729e-07,0.3454464201217279,0.7983775466620943,182.93437790870667
