,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.09518342657281452,0.10610616330279933,0.8970584140450525,0.3696877477039877,-0.11278083367879328,0.30314768682442234,199.77191925048828
X2,0.1,-0.3792215891146646,0.2142262129169845,-1.7701922838995339,0.07669511429898725,-0.7990972542882891,0.04065407605895999,199.77191925048828
X3,-0.5,-0.30990817867905396,0.14475849218557052,-2.140863544515045,0.032285043753260995,-0.5936296120570534,-0.026186745301054415,199.77191925048828
X4,-0.3,-0.2833734006373183,0.13346891535419614,-2.123141556109224,0.033741991636271604,-0.54496766985059,-0.02177913142404664,199.77191925048828
X5,0.4,0.5679384567472587,0.13926407915065742,4.0781403231256546,4.539736546875183e-05,0.29498587511881963,0.8408910383756978,199.77191925048828
X6,-0.2,-0.09460715851004592,0.07060963034525518,-1.3398619713409012,0.18029022359158253,-0.23299949204005363,0.04378517501996179,199.77191925048828
X7,-0.25,-0.1814005822636493,0.045946075728702,-3.948119167668772,7.876759557676292e-05,-0.271453236633179,-0.09134792789411962,199.77191925048828
X8,0.35,0.422900060567996,0.2392880308038354,1.767326427265737,0.0771735764606672,-0.04609586543841243,0.8918959865744045,199.77191925048828
X9,-0.1,0.6378979019821263,0.16762555500900406,3.8054931537608416,0.0001415219291133224,0.30935784868445865,0.9664379552797939,199.77191925048828
X10,0.5,0.5188147077084893,0.11537686954638629,4.49669599936497,6.901755726104909e-06,0.2926801969648758,0.7449492184521027,199.77191925048828
