,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,7.205025174937919,2.933674201463424,2.455973185892213,0.014050364076704923,1.4551293523408608,12.954920997534977,299.82488203048706
X2,0.1,-3.036225299662855,3.3960944852034176,-0.8940344012487016,0.3713034853153262,-9.692448231260085,3.619997631934376,299.82488203048706
X3,-0.5,-7.687252845395603,3.7405934314081373,-2.0550891152321134,0.039870398064773306,-15.018681309592022,-0.35582438119918436,299.82488203048706
X4,-0.3,-3.426673181744735,2.416613860113541,-1.4179647143063798,0.15620106688730978,-8.163149349468313,1.309802985978842,299.82488203048706
X5,0.4,18.44624743699842,8.659643403233915,2.130139380809807,0.033160107926447316,1.473658113822463,35.41883676017437,299.82488203048706
X6,-0.2,13.549037579842533,6.052263603348991,2.238672745903737,0.02517721710259136,1.6868187987682308,25.411256360916838,299.82488203048706
X7,-0.25,-16.81168352805518,7.241995534152963,-2.3214158927290067,0.02026440861176195,-31.005734063155757,-2.6176329929546025,299.82488203048706
X8,0.35,1.102697464272017,4.035934324231108,0.273219873190601,0.7846842043543804,-6.807588517585282,9.012983446129317,299.82488203048706
X9,-0.1,-16.67438663743431,7.3017265658578046,-2.2836224401228873,0.022393729806107505,-30.985507844359237,-2.363265430509383,299.82488203048706
X10,0.5,-20.688991006150037,8.865888972981868,-2.3335495255126912,0.01961932218189968,-38.065814221191474,-3.312167791108603,299.82488203048706
