,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.4897693761904316,0.5336180810710673,-2.791827018305296,0.005241136688772776,-2.535641604838805,-0.4438971475420581,641.9568841457367
X2,0.1,2.539352607834998,1.0791748918869966,2.3530501190541977,0.018620124181242072,0.42420867003259266,4.654496545637404,641.9568841457367
X3,-0.5,1.6348506834902048,0.7674270283080367,2.13030115331564,0.03314675840521537,0.13072133537947206,3.1389800316009375,641.9568841457367
X4,-0.3,-7.560245439322459,1.6412600198168743,-4.606366662222116,4.097656019305227e-06,-10.77705599280282,-4.343434885842099,641.9568841457367
X5,0.4,14.30445520355072,2.8897057781030946,4.950142437317847,7.415918651210326e-07,8.640735907876667,19.968174499224773,641.9568841457367
X6,-0.2,-0.891645737581936,0.3967903311055551,-2.24714582912742,0.024630708850812894,-1.669340502096904,-0.11395097306696778,641.9568841457367
X7,-0.25,-1.5301896110001074,0.36443907538160447,-4.198752862595331,2.6838903920051317e-05,-2.2444770789413386,-0.8159021430588764,641.9568841457367
X8,0.35,14.731443863689373,3.176264679498736,4.637977420072632,3.5183521223474248e-06,8.506079437400313,20.956808289978433,641.9568841457367
X9,-0.1,-14.426008970648297,3.0031463243222105,-4.803631729101361,1.5581329724940728e-06,-20.312067653052154,-8.539950288244441,641.9568841457367
X10,0.5,-9.98607902763879,2.0667341815984055,-4.831815874799917,1.3529335131605368e-06,-14.036803621141127,-5.9353544341364515,641.9568841457367
