,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,0.14429256385251904,0.10298470550780633,1.4011067288198589,0.16118215975076267,-0.0575537514933831,0.3461388791984212,207.61027479171753
X2,0.1,0.07201654306212493,0.21962990363522897,0.32789953403491534,0.7429876260607768,-0.35845016138639296,0.5024832475106429,207.61027479171753
X3,-0.5,-0.6172452062212958,0.15134344465220634,-4.078440315930111,4.533883798164256e-05,-0.9138729093756127,-0.3206175030669788,207.61027479171753
X4,-0.3,-0.2174667894116833,0.13097778785454453,-1.6603333509738907,0.09684740995807467,-0.4741785384062278,0.03924495958286123,207.61027479171753
X5,0.4,0.3014303780760176,0.12515697768092002,2.4084184810254503,0.016021803939965166,0.05612720747261085,0.5467335486794243,207.61027479171753
X6,-0.2,-0.12186767845214427,0.06562932065963968,-1.8569090343653323,0.06332409702196508,-0.2504987842894943,0.006763427385205745,207.61027479171753
X7,-0.25,-0.22062003999051508,0.044598732236624965,-4.946778281050318,7.545183398360783e-07,-0.3080319496199395,-0.13320813036109067,207.61027479171753
X8,0.35,-0.0006403123286929682,0.23025418360097205,-0.002780893353072022,0.9977811709881818,-0.45193022303598857,0.4506495983786026,207.61027479171753
X9,-0.1,-0.1057053970766755,0.16467735324274085,-0.6418939519926679,0.5209420414243516,-0.4284670810477309,0.21705628689437986,207.61027479171753
X10,0.5,0.22039050440751745,0.11521203746851112,1.9129121335759114,0.05575930197728834,-0.005420941397415474,0.44620195021245035,207.61027479171753
