,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5572536550963442,0.05716013020860926,-9.748992052023222,1.86308848694389e-22,-0.6692854525405308,-0.44522185765215755,2497.6050601005554
X2,0.1,1.1712086035192115,0.12318615292096373,9.507631951706937,1.9505199917584104e-21,0.9297681784956278,1.4126490285427953,2497.6050601005554
X3,-0.5,-1.173927938760835,0.08587831483892161,-13.669666678517423,1.5409943762321503e-42,-1.3422463442257873,-1.0056095332958828,2497.6050601005554
X4,-0.3,-0.2865922115953654,0.0734941034392883,-3.899526603955544,9.63809471896566e-05,-0.43063800854864664,-0.14254641464208415,2497.6050601005554
X5,0.4,1.244471010179208,0.07846224587685856,15.860762029834389,1.1844791295112612e-56,1.090687832901417,1.3982541874569991,2497.6050601005554
X6,-0.2,-0.7431290902574883,0.0401678779256749,-18.500581276226388,2.042591133915422e-76,-0.8218566849482057,-0.6644014955667709,2497.6050601005554
X7,-0.25,-0.5719768605661331,0.02702405041318247,-21.165474894434027,1.987500572128337e-99,-0.6249430265101559,-0.5190106946221102,2497.6050601005554
X8,0.35,-0.07629363530133276,0.12898671437875314,-0.5914844460438473,0.5541958737441236,-0.3291029519619713,0.1765156813593058,2497.6050601005554
X9,-0.1,-0.4156993864235693,0.09262244241010159,-4.488106506444622,7.185900355188937e-06,-0.5972360391394417,-0.23416273370769694,2497.6050601005554
X10,0.5,1.67093608635692,0.07050046378721139,23.70106516462412,3.5156445911037555e-124,1.532757715350682,1.8091144573631581,2497.6050601005554
