,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-1.05641625447969,0.22603907663826853,-4.673600114595576,2.9596533068422362e-06,-1.4994447072839374,-0.6133878016754426,311.9648370742798
X2,0.1,0.08230958552926541,0.5146240812305304,0.15994118528704085,0.8729274049443603,-0.9263350872156498,1.0909542582741807,311.9648370742798
X3,-0.5,-0.3555739242737108,0.34654402248741634,-1.026057012097568,0.3048647115273502,-1.0347877327642374,0.32363988421681567,311.9648370742798
X4,-0.3,-0.39815224230448903,0.29503699132273675,-1.349499398429521,0.17717661343111302,-0.9764141239653654,0.1801096393563874,311.9648370742798
X5,0.4,0.2196440024061521,0.29768935550648457,0.7378295472891626,0.46061803567470927,-0.36381641756975946,0.8031044223820637,311.9648370742798
X6,-0.2,0.07611393546018243,0.14243854676541629,0.5343633250171764,0.5930901878323247,-0.20306048841234997,0.3552883593327148,311.9648370742798
X7,-0.25,-0.45784356382577385,0.11153086715795854,-4.105083870435085,4.041682173283403e-05,-0.6764400483441549,-0.23924707930739278,311.9648370742798
X8,0.35,-0.030785687381393798,0.4988306279894191,-0.061715712015275065,0.9507892274423302,-1.0084757603380476,0.94690438557526,311.9648370742798
X9,-0.1,-0.008334084191210614,0.37224545194868397,-0.02238867969395503,0.9821379103855009,-0.737921769174361,0.7212536007919398,311.9648370742798
X10,0.5,0.2479379046055319,0.2525618952118471,0.981691653832275,0.3262517783967567,-0.24707431778146077,0.7429501269925245,311.9648370742798
