,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.08616865247259145,0.10561592004973883,-0.8158680285321677,0.4145756196768444,-0.29317205359695775,0.12083474865177488,199.6229600906372
X2,0.1,0.933519617257331,0.22678012086250146,4.116408500475803,3.848220007552135e-05,0.4890387444511792,1.3780004900634828,199.6229600906372
X3,-0.5,-0.5040588927893053,0.1495147592802328,-3.3712985608635253,0.0007481472974077149,-0.7971024384472275,-0.21101534713138304,199.6229600906372
X4,-0.3,-0.2837063742263578,0.135867347518816,-2.0881129970324026,0.03678764291673991,-0.5500014841387264,-0.01741126431398915,199.6229600906372
X5,0.4,0.6499170694871684,0.1410901743187108,4.606394971339823,4.0970984811032965e-06,0.37338540706877077,0.9264487319055661,199.6229600906372
X6,-0.2,-0.08866694952601283,0.06846024889364613,-1.2951596139207449,0.1952651734908215,-0.2228465727885991,0.04551267373657343,199.6229600906372
X7,-0.25,-0.283228534087703,0.046554381222207744,-6.083821257033377,1.1735142796100045e-09,-0.3744734453255062,-0.1919836228498998,199.6229600906372
X8,0.35,-0.07262931439428617,0.2398237683005825,-0.3028445216624918,0.7620083522545217,-0.5426752666077691,0.3974166378191967,199.6229600906372
X9,-0.1,0.44475276192876434,0.16678240592533175,2.666664744768579,0.007660804939139205,0.11786525048172741,0.7716402733758012,199.6229600906372
X10,0.5,0.5334429476985224,0.12089224339124931,4.412549000121667,1.021606633415817e-05,0.29649850277243583,0.770387392624609,199.6229600906372
