,Truth,Coef,Std.Err,z,P-value,[0.025,0.975],RunTime
X1,-1.5,-0.5140902440750053,0.061391778481931274,-8.37392655477983,5.572949887151532e-17,-0.6344159197955652,-0.3937645683544453,2542.64989900589
X2,0.1,0.8389642497258302,0.1269054910474513,6.610937342436448,3.8189411450294186e-11,0.5902340558705033,1.087694443581157,2542.64989900589
X3,-0.5,-1.1263299155285098,0.08911019557373438,-12.639742380506013,1.2747091650645197e-36,-1.3009826908859885,-0.9516771401710311,2542.64989900589
X4,-0.3,-0.2683251511892738,0.07741575849232755,-3.466027542904804,0.0005282091661913493,-0.4200572508669301,-0.11659305151161753,2542.64989900589
X5,0.4,1.5081655884710736,0.08439555326002043,17.87020204517714,2.012640964798884e-71,1.342753342321351,1.6735778346207963,2542.64989900589
X6,-0.2,-0.465526247226481,0.04073818803387588,-11.427269343432068,3.05567320156876e-30,-0.5453716291981086,-0.3856808652548535,2542.64989900589
X7,-0.25,-0.9457572810693964,0.03307015090190071,-28.59851725124843,7.0101357339482215e-180,-1.0105735863116894,-0.8809409758271034,2542.64989900589
X8,0.35,1.1922534587889422,0.1357777017878451,8.780922368621749,1.6213943535292072e-18,0.9261340512820302,1.4583728662958542,2542.64989900589
X9,-0.1,-0.9450776895826334,0.09524630888778327,-9.922459994708031,3.324594394339187e-23,-1.1317570261355687,-0.7583983530296982,2542.64989900589
X10,0.5,1.9795888232065948,0.07779891273066514,25.44494201429016,8.030801173130575e-143,1.8271057550153493,2.1320718913978403,2542.64989900589
