,Truth,Coef,Std.Err,z,P-value,[0.025,0.975]
X1,-1.5,-0.6693563732496872,0.11516777875053474,-5.812010794265486,6.172685931136739e-09,-0.8950810735607003,-0.4436316729386741
X2,0.1,0.11376842110659152,0.23582994763430706,0.4824171919124033,0.629509610723695,-0.3484497863785355,0.5759866285917186
X3,-0.5,-0.4730338661432945,0.17168438313206982,-2.7552527347779137,0.005864681432260376,-0.8095290764443586,-0.1365386558422304
X4,-0.3,-0.5262401777032321,0.14903450137102098,-3.530995661153377,0.00041399853894499486,-0.8183424351483839,-0.23413792025808028
X5,0.4,0.24260761463097952,0.14977480571731133,1.619815919433627,0.10527182554717528,-0.05094561268194486,0.5361608419439039
X6,-0.2,-0.1980172801082041,0.07742104912779289,-2.5576672279569914,0.010537687781861538,-0.3497597492409096,-0.046274810975498626
X7,-0.25,-0.21263040925131588,0.05139532680442236,-4.13715453275452,3.516393012076445e-05,-0.3133633995562187,-0.111897418946413
X8,0.35,0.10554212979878955,0.261009018570442,0.4043620039523863,0.6859465365517623,-0.4060261502746083,0.6171104098721873
X9,-0.1,-0.17494162806399485,0.18756428913308015,-0.9327022157179968,0.350973740567622,-0.5425608824504232,0.1926776263224335
X10,0.5,0.41443483488618843,0.13294392101225289,3.1173658165836082,0.001824749925579324,0.15386953568332923,0.6750001340890477
