,Truth,Coef,Std.Err,z,P-value,[0.025,0.975]
X1,-1.5,0.10345243453361451,0.39413076578239126,0.26248251472642714,0.7929494641412034,-0.6690296776923041,0.8759345467595332
X2,0.1,-350.5690546947515,9.752657553890736e+75,-3.594600269286551e-74,1.0,-1.9114857709953904e+76,1.9114857709953904e+76
X3,-0.5,-1.1943769211483772,0.8788727681479086,-1.3589872896680437,0.17415061639128993,-2.9169359072986247,0.5281820650018703
X4,-0.3,-0.948430616360661,0.6838657659291809,-1.386866639057463,0.16548243223222348,-2.288782898414282,0.39192166569296016
X5,0.4,0.7550707942580243,0.6845864643387395,1.1029589885148656,0.27004497548768347,-0.586694030733189,2.0968356192492377
X6,-0.2,-0.40208117015354705,0.3278379600008396,-1.2264631287740972,0.22002444231195695,-1.0446317695886327,0.24046942928153858
X7,-0.25,-0.26150400609757213,0.23620485870097385,-1.1071068035421998,0.2682477543648206,-0.7244570257765677,0.20144901358142342
X8,0.35,1.9166417314361206,1.1910103486861772,1.6092569922254656,0.10756015901804146,-0.417695675616234,4.250979138488475
X9,-0.1,1.071846554992048,0.8242506338767882,1.3003891182354508,0.1934676376122617,-0.5436550143836374,2.687348124367733
X10,0.5,0.08187643772117435,0.5813807785295237,0.1408310022361988,0.8880034508954032,-1.0576089584886652,1.2213618339310137
