,Truth,Coef,Std.Err,z,P-value,[0.025,0.975]
X1,-1.5,0.7742579818481372,0.5267389881099387,1.469908245498124,0.14158660609288323,-0.25813147224377064,1.806647435940045
X2,0.1,0.009048255068294235,0.7871982195946773,0.011494252455186085,0.9908291153680585,-1.5338319162013678,1.5519284263379562
X3,-0.5,-0.8450588556041307,0.6457975211592024,-1.30855078862374,0.1906865599036467,-2.110798748365406,0.42068103715714433
X4,-0.3,-0.7101932206234105,0.6246482258904402,-1.1369490717932087,0.25555957635579785,-1.9344812560325413,0.5140948147857203
X5,0.4,-0.5435519665915994,0.5998528615683888,-0.906142158212626,0.36486061365514033,-1.7192419805626251,0.6321380473794261
X6,-0.2,-0.3480865818608872,0.30583753426768173,-1.1381421273041894,0.25506113964559773,-0.9475171388743098,0.2513439751525353
X7,-0.25,-0.1514854520758995,0.20804557706244012,-0.7281358931770735,0.46653040385035727,-0.5592472934775079,0.25627638932570884
X8,0.35,1.3805945322910154,1.088345353950589,1.268526141338859,0.2046101213850272,-0.7525231810193966,3.513712245601427
X9,-0.1,0.9344205294821891,0.7304902263285921,1.2791691056272454,0.20083751260614446,-0.49731401647370344,2.3661550754380816
X10,0.5,0.40894217966274854,0.5254673410032749,0.7782447123772815,0.4364247621913665,-0.6209548918793941,1.4388392512048913
