,Truth,Coef,Std.Err,z,P-value,[0.025,0.975]
X1,-1.5,-0.6085047265789874,0.11130545234519863,-5.466980401748812,4.577666432394057e-08,-0.8266594061792922,-0.3903500469786825
X2,0.1,0.2971145483227554,0.21969620034262377,1.352388197244172,0.17625116313893463,-0.13348209528557486,0.7277111919310857
X3,-0.5,-0.40733618668403443,0.16067742739225063,-2.535117678288643,0.011240955712418418,-0.7222581599854596,-0.0924142133826093
X4,-0.3,-0.1874636505996148,0.14110091827512436,-1.3285785301133937,0.18398705922686664,-0.4640163707858006,0.08908906958657101
X5,0.4,0.6783638224569314,0.14011307335900736,4.841545518873752,1.2883315521717498e-06,0.4037472427439179,0.9529804021699448
X6,-0.2,-0.3228196901762574,0.07103192677032397,-4.544712565943325,5.501026874163246e-06,-0.4620397094967286,-0.18359967085578616
X7,-0.25,-0.23258985416840522,0.05013344184970406,-4.639415240343771,3.493963970925109e-06,-0.3308495953899186,-0.13433011294689184
X8,0.35,0.5916703165240096,0.242897025985273,2.4358895055383796,0.014855221502602132,0.11560088988580997,1.067739743162209
X9,-0.1,-0.005312523801777267,0.17867931303596787,-0.029732170509900405,0.9762806549004075,-0.355517544897005,0.34489249729345045
X10,0.5,0.3657905608103101,0.12194270277579258,2.9996920888563814,0.0027025265551719564,0.12678725330705654,0.6047938683135636
