,Truth,Coef,Std.Err,z,P-value,[0.025,0.975]
X1,-1.5,-0.5499228373760032,0.6879302288292354,-0.799387516829865,0.4240657464988924,-1.8982413203930668,0.7983956456410604
X2,0.1,-0.2404629285975832,1.250781849477416,-0.19225009436941382,0.8475463080447149,-2.691950325426738,2.2110244682315714
X3,-0.5,0.6298644300473314,0.8865889936201811,0.7104356523482496,0.47743402098339227,-1.1078180802444533,2.367546940339116
X4,-0.3,-1.2694440929444144,0.9212344774046772,-1.3779815281346408,0.16820899134679523,-3.0750305042163952,0.5361423183275664
X5,0.4,2.3324702661210095,0.9991131183073119,2.334540727553111,0.019567426068972646,0.3742445223109372,4.290696009931082
X6,-0.2,0.06247641205932792,0.40370203245552927,0.15475872558607975,0.8770115313083675,-0.728765038280341,0.8537178623989969
X7,-0.25,-0.7342018083323291,0.3193604652744564,-2.298975258886101,0.021506344263315446,-1.3601368232935136,-0.10826679337114442
X8,0.35,1.3376480960182506,1.317521785405474,1.015275884494451,0.3099743365051487,-1.244647172592204,3.919943364628705
X9,-0.1,-1.439701763423516,0.990398509335039,-1.4536590572921426,0.1460408546959007,-3.3808471873738566,0.5014436605268244
X10,0.5,1.0853836495775429,0.719943347205493,1.5075959154154701,0.13165797878909435,-0.32567939298472415,2.49644669213981
